timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201610051558553336,2.297024,117.5737,8.674478,9.019664,0.4528846,-73.4808,-8.493621,8.505674,-11.49651,-88.87833,-6.350879,13.09629,-8.46407,68.48145,5.109326,9.869157,62.66188,137.0993,1.808719,62.648,63.42558,-145.342,-14.28268,63.29237,1.85705,-19.01908,-0.2205878,1.870024,2.776319,-96.58188,-11.33516,11.66237,15.98846,92.65894,-14.84124,21.70571,15.34906,-82.65537,9.952723,18.23668,0.5587172,0.796474,3.954566,0.4145146,0.794175,3.954566,0.604322,0.4914863,3.944614,0.3726295,0.5165845,3.953886,0.618704,0.1200553,4.007274,0.3501584,0.1455616,4.008019,0.4910516,1.071215,3.986498,0.6446326,1.255317,3.97455,0.7030018,0.9901621,3.969335,0.2822689,1.005922,3.969487,0,0,
201610051558553689,2.626238,115.1917,8.820424,9.246646,0.4900774,-78.06577,-8.508148,8.522524,-11.91678,-90.92271,-6.555601,13.55733,-8.27455,68.48616,5.183378,9.751054,62.7177,142.4819,1.881202,62.6959,65.63147,-141.3699,-21.82479,65.66122,1.86832,-15.60144,-0.2313645,1.882591,2.787459,-97.0443,-11.35056,11.68011,16.03986,94.31412,-15.19397,21.97038,15.2257,-82.95947,10.00231,18.15978,0.5557188,0.7962518,3.954774,0.4114487,0.7941735,3.954774,0.6014392,0.4966356,3.943342,0.3696396,0.5170733,3.954041,0.6157268,0.1199423,4.007712,0.3475038,0.1427014,4.007226,0.4879157,1.071282,3.986585,0.6417164,1.255494,3.974421,0.6999254,0.9908946,3.969699,0.2791454,1.005988,3.969383,0,0,
201610051558553999,2.778929,113.5893,8.939925,9.392312,0.5494841,-80.96045,-8.471512,8.490488,-12.05849,-91.8818,-6.722888,13.76111,-8.135896,68.72059,5.220932,9.65408,62.93467,146.7033,2.757174,62.90462,66.29908,-141.6109,-22.14105,66.30562,1.875377,-13.85071,-0.2509771,1.892383,2.776529,-97.2976,-11.34351,11.67078,15.98916,95.47281,-15.54966,22.16955,15.17464,-83.21525,9.982489,18.10448,0.5553991,0.7959527,3.954778,0.4108683,0.7941149,3.954778,0.6013672,0.4995095,3.942751,0.3693969,0.5178891,3.953918,0.6154752,0.1198112,4.007724,0.3476027,0.1399367,4.006444,0.4874834,1.071332,3.986418,0.6411756,1.255674,3.974195,0.69965,0.9917422,3.969661,0.2787998,1.005829,3.969321,0,0,
201610051558554349,2.925628,110.8786,9.033962,9.513616,0.5875193,-84.81848,-8.476182,8.497707,-12.21855,-92.70387,-6.847696,13.9593,-8.064465,69.23988,5.31751,9.646546,63.23672,150.5261,3.389527,63.19672,67.76218,-139.1822,-27.5594,67.91931,1.881496,-11.17007,-0.267083,1.900716,2.773887,-97.80211,-11.32993,11.65717,15.89101,96.72102,-15.87325,22.31588,15.28583,-82.67683,9.723166,18.06482,0.5579668,0.7957185,3.954278,0.4133209,0.7942133,3.954278,0.6041362,0.5021276,3.941665,0.3719923,0.5186383,3.953373,0.6182467,0.1198373,4.007322,0.3507701,0.1376273,4.005788,0.4899646,1.071411,3.985776,0.6439251,1.255301,3.973189,0.7023556,0.9925853,3.968906,0.2812854,1.005658,3.968853,0,0,
201610051558554655,2.573053,102.6101,8.496942,8.904461,0.5646448,-90.97523,-8.575434,8.595073,-11.80963,-89.33627,-6.131008,13.29574,-8.088535,69.74338,5.489158,9.761289,61.48331,152.9243,2.703955,61.43763,67.69193,-140.7325,-26.45672,67.82497,1.894458,-6.402621,-0.2878276,1.916644,2.731136,-98.75474,-11.33443,11.65177,15.76129,97.25216,-15.94238,22.26459,15.6093,-83.28883,9.696821,18.32343,0.5678861,0.7956265,3.952519,0.4232323,0.7941825,3.952519,0.6125343,0.4912196,3.941905,0.3816672,0.5190139,3.9519,0.6276056,0.1202251,4.005462,0.3611435,0.1362364,4.005194,0.4997523,1.071486,3.983872,0.6542128,1.255134,3.970711,0.7123125,0.9933172,3.966579,0.2910392,1.005585,3.967576,0,0,
201610051558555000,2.77094,101.6269,8.272127,8.74962,0.5489345,-93.8152,-8.632371,8.650642,-11.96159,-90.0039,-5.728699,13.26514,-8.426883,69.85,5.453513,10.03162,61.85762,153.6389,4.429978,61.7848,66.01339,-142.5637,-23.18922,66.09514,1.917567,-4.030878,-0.2936521,1.940238,2.69039,-98.69938,-11.2975,11.60658,15.632,97.8218,-15.96861,22.18606,15.74864,-83.79316,9.661477,18.42037,0.5716984,0.7956889,3.951392,0.4271993,0.794134,3.951392,0.6145304,0.4965985,3.939949,0.3854621,0.5193543,3.950956,0.6312491,0.1202373,4.004155,0.3645866,0.140326,4.006321,0.5036381,1.071585,3.98268,0.6584594,1.255057,3.968976,0.7163302,0.9944149,3.965262,0.2949056,1.005489,3.966698,0,0,
201610051558555330,2.754572,98.62667,8.117653,8.587531,0.598539,-97.18489,-8.67871,8.700392,-11.92264,-89.585,-5.510052,13.12953,-8.567741,69.635,5.377136,10.1099,60.98814,155.907,4.062864,60.9087,67.14588,-140.1749,-26.73467,67.25058,1.954427,-1.471918,-0.3013504,1.97772,2.755794,-99.15758,-11.14022,11.47212,15.45415,96.72617,-15.34646,21.64492,15.90205,-83.84882,9.482852,18.46113,0.5669906,0.7963998,3.95067,0.4226697,0.7940542,3.95067,0.6088576,0.4994641,3.939507,0.3808831,0.5198554,3.950173,0.6262864,0.1207041,4.004174,0.3592786,0.1410712,4.006445,0.4988996,1.071658,3.98185,0.65405,1.255024,3.968227,0.7105427,0.9967028,3.964967,0.2903881,1.002605,3.965676,0,0,
201610051558555660,2.740603,94.60011,8.04426,8.504376,0.6410106,-101.4274,-8.736514,8.761003,-12.16783,-90.02397,-5.500134,13.33884,-8.779844,69.50112,5.289948,10.24669,60.29519,162.052,0.3919556,60.37655,65.55487,-142.9766,-21.79529,65.63289,1.989367,1.466456,-0.3236054,2.015669,2.793378,-100.0167,-10.97837,11.32573,15.26901,94.56226,-14.42069,20.91977,16.01136,-83.83994,9.225842,18.428,0.5629732,0.7971743,3.949872,0.4188491,0.7940065,3.949872,0.6043884,0.5022664,3.938962,0.3769964,0.5203308,3.949331,0.621498,0.1255895,4.005295,0.354643,0.1426792,4.006888,0.4948218,1.071707,3.980942,0.6501364,1.255044,3.967714,0.7047601,0.9988834,3.964607,0.2865518,1.000155,3.964671,0,0,
201610051558556000,2.789075,91.62997,8.058069,8.524211,0.67581,-104.7031,-8.802547,8.829222,-12.1312,-90.28751,-5.575387,13.33432,-8.885716,69.03862,5.208994,10.29355,60.67131,164.3145,0.3292504,60.73607,63.33354,-144.9841,-17.48323,63.3796,2.004617,3.807184,-0.3373188,2.032795,2.814571,-100.6145,-10.81817,11.17653,15.15619,92.76629,-13.61788,20.32713,16.05761,-83.8259,8.981545,18.34674,0.5622613,0.7978303,3.948467,0.418302,0.7937745,3.948468,0.6036622,0.5050578,3.937516,0.3763372,0.5207258,3.947953,0.620642,0.1252019,4.003997,0.3532498,0.1449255,4.006014,0.4940792,1.071575,3.979378,0.6492654,1.255167,3.966184,0.7025748,1.00079,3.963439,0.2860299,0.9983953,3.963208,0,0,
201610051558556320,2.773813,89.84747,8.170882,8.621504,0.7338772,-106.5034,-8.82338,8.854698,-12.0216,-90.05449,-5.733634,13.30733,-8.893922,69.2372,5.230795,10.30812,61.02268,166.2251,0.07879803,61.07522,61.37086,-146.468,-14.47315,61.38047,2.016575,4.887487,-0.3466395,2.045986,2.855976,-101.0054,-10.71673,11.08936,15.13233,91.63641,-12.99304,19.91245,15.98216,-84.03827,8.940188,18.25817,0.5551833,0.7985218,3.947623,0.411541,0.7934759,3.947623,0.5970925,0.5074114,3.936895,0.3696495,0.5212339,3.946956,0.6139365,0.1246985,4.00332,0.3466606,0.145877,4.004795,0.4871094,1.0714,3.978469,0.6421842,1.254684,3.965266,0.6945508,1.002326,3.963172,0.2791365,0.9975626,3.961998,0,0,
201610051558556686,2.790096,87.51614,8.323239,8.766032,0.7974554,-108.8918,-8.853416,8.890007,-12.03382,-90.37399,-6.004651,13.44358,-9.015865,70.13065,5.333915,10.46252,60.78578,168.6449,-0.3435545,60.83233,61.16084,-149.4365,-11.07857,61.14998,2.027212,6.442769,-0.3552228,2.057766,2.926917,-101.6509,-10.63491,11.02939,15.03693,90.49493,-12.49391,19.51706,15.80801,-84.0959,8.904844,18.08909,0.5493338,0.7991468,3.946793,0.4059567,0.7931998,3.946793,0.5920199,0.5095945,3.936172,0.3641311,0.5217295,3.945993,0.6082451,0.1243864,4.003225,0.3416872,0.1446281,4.004786,0.4813002,1.071252,3.977516,0.6363202,1.254363,3.964275,0.6880367,1.003682,3.96253,0.273355,0.9969516,3.960689,0,0,
201610051558556995,2.778846,84.5015,8.529081,8.955923,0.8228088,-111.4535,-8.9173,8.95542,-12.04864,-90.53382,-6.346892,13.62076,-9.111618,70.91747,5.47835,10.61744,60.55354,170.4624,-0.5126657,60.59132,63.78988,-150.7206,-11.87644,63.7244,2.022406,8.409228,-0.3534273,2.05266,2.982771,-102.3799,-10.54671,10.95924,15.02184,89.70103,-12.12619,19.26619,15.5715,-84.10526,8.861866,17.86368,0.542944,0.7994398,3.946175,0.3997749,0.7928373,3.946175,0.5867243,0.5115194,3.935787,0.3578156,0.5216129,3.945408,0.6022763,0.1239716,4.003636,0.3360786,0.1434723,4.005085,0.4748426,1.070985,3.976765,0.6297543,1.254224,3.963422,0.6813539,1.004646,3.962182,0.2670322,0.9968579,3.959562,0,0,
201610051558557355,2.252612,78.82415,8.311199,8.650774,0.8465562,-113.5788,-8.914654,8.954482,-11.58658,-86.89391,-6.128049,13.10757,-9.232375,71.41159,5.498758,10.72893,61.52313,172.4039,-2.014797,61.587,60.71309,-151.208,-10.12245,60.64756,2.017082,10.07914,-0.3490154,2.046659,3.025512,-102.8917,-10.45861,10.88559,14.61197,88.21674,-11.81499,18.74816,15.39913,-84.79657,8.99604,17.78676,0.5356119,0.799441,3.945672,0.392563,0.792394,3.945672,0.5802395,0.4975408,3.938364,0.3508221,0.5216672,3.944923,0.5954056,0.1235659,4.004409,0.3295892,0.1470825,4.00489,0.4674084,1.070734,3.976134,0.6224605,1.253614,3.962785,0.6743779,1.000561,3.960729,0.2598059,0.9969789,3.958645,0,0,
201610051558557671,1.785895,73.35995,8.068371,8.331489,0.8421158,-115.7587,-8.916183,8.955352,-11.19331,-83.47524,-5.848211,12.62744,-9.129396,70.93965,5.443583,10.61035,62.16584,172.915,-2.46221,62.22697,60.42591,-151.5114,-8.788593,60.32848,2.014129,11.86,-0.3440239,2.042927,3.047288,-103.4634,-10.37149,10.80719,14.43881,86.13371,-11.10729,18.18112,15.25354,-85.41972,9.088135,17.70975,0.5289753,0.7991657,3.945555,0.3859271,0.7920052,3.945555,0.5740021,0.4855087,3.940888,0.3443923,0.5216446,3.944905,0.5891134,0.1231088,4.005451,0.3228584,0.1454491,4.004496,0.4605678,1.070512,3.97595,0.6156261,1.25331,3.96255,0.6665918,1.000794,3.960363,0.2531723,0.9972585,3.95824,0,0,
201610051558558015,1.970567,71.81386,8.081347,8.384571,0.8413314,-118.1938,-8.942778,8.981527,-11.46973,-84.22813,-5.812274,12.85162,-9.084239,70.83792,5.45282,10.57506,62.75452,173.1121,-2.624355,62.80616,60.70655,-150.1456,-10.56375,60.64127,2.006674,13.73663,-0.3418352,2.035174,3.071334,-104.2111,-10.30338,10.74774,14.30358,84.0687,-10.47438,17.6896,15.10564,-85.94238,9.144527,17.61225,0.5289713,0.7989502,3.944513,0.3858706,0.7916148,3.944513,0.573552,0.4908687,3.938994,0.3445016,0.5218611,3.944017,0.589565,0.122824,4.005439,0.3230064,0.1437652,4.003781,0.4603428,1.070278,3.974763,0.6153713,1.253187,3.961282,0.6658313,1.00092,3.958951,0.2531526,0.9976028,3.957284,0,0,
201610051558558326,2.228861,70.32579,8.080575,8.453403,0.882059,-120.3634,-9.025915,9.067841,-11.58427,-84.7049,-5.794248,12.93829,-9.061902,71.00696,5.540887,10.60209,63.53886,171.3081,-0.6024785,63.5512,60.63776,-150.8833,-10.016,60.5574,2.018675,15.01285,-0.3567971,2.049525,3.107377,-105.0636,-10.34666,10.79859,14.21584,83.15402,-10.32343,17.51762,14.95445,-86.9167,9.263213,17.54641,0.5338727,0.7987491,3.942872,0.390708,0.7912639,3.942872,0.5781872,0.4957414,3.936461,0.3492935,0.521444,3.942652,0.5951457,0.1217317,4.003561,0.3282793,0.141996,4.002849,0.4648634,1.070188,3.972612,0.6199332,1.253296,3.95911,0.6704911,1.001486,3.956457,0.2579392,0.9981711,3.955651,0,0,
201610051558558674,2.495995,68.82897,8.169706,8.611403,0.8940176,-122.3948,-9.086774,9.12927,-11.77242,-85.6269,-5.939746,13.16442,-9.017684,71.12228,5.619929,10.60652,64.49084,170.1327,1.267071,64.47296,60.84775,-151.6522,-9.681015,60.75427,2.018889,16.29699,-0.3663086,2.051315,3.063932,-105.5567,-10.34362,10.7838,14.05962,82.25932,-10.23552,17.3325,14.8472,-88.09441,9.310569,17.47871,0.5441225,0.7985715,3.940469,0.4008039,0.7909724,3.940469,0.5887486,0.4998489,3.93305,0.3595024,0.5214357,3.940602,0.6060469,0.1208035,4.001041,0.3390259,0.1401801,4.001258,0.4747507,1.070061,3.969758,0.6301295,1.253394,3.956115,0.6808212,1.002021,3.952967,0.2681344,0.9988109,3.953641,0,0,
201610051558558996,2.584476,67.14517,8.129943,8.588134,0.9396759,-124.2565,-9.136157,9.182753,-11.80047,-85.58418,-5.898304,13.16606,-9.047211,71.54685,5.681008,10.66273,65.37061,168.7187,2.699727,65.32175,61.2479,-152.4543,-9.287539,61.1387,2.020873,17.31596,-0.3701228,2.053868,2.977354,-105.6609,-10.28604,10.7056,13.89778,81.1118,-10.04089,17.07965,14.86221,-89.3718,9.310599,17.48923,0.5514593,0.7984111,3.938625,0.4079659,0.7907321,3.938625,0.5960416,0.5011919,3.930921,0.3668312,0.5218885,3.938805,0.6138839,0.1198215,3.999275,0.3467382,0.1385455,4.000065,0.4817515,1.069952,3.967606,0.6374226,1.253564,3.953939,0.6879322,1.002753,3.950284,0.2753915,0.9993694,3.952139,0,0,
201610051558559331,2.829613,66.49999,8.16132,8.690138,0.9940624,-125.7757,-9.206367,9.257979,-12.06469,-86.50402,-5.94972,13.41916,-9.103734,72.21189,5.798601,10.77264,65.49057,167.8306,3.415238,65.42041,61.55099,-151.9127,-11.03908,61.49539,2.008656,18.12628,-0.3660862,2.041101,2.91576,-105.8034,-10.21733,10.62285,13.71941,80.63091,-10.00996,16.91565,14.83808,-90.24941,9.234151,17.4278,0.5587807,0.7982013,3.936666,0.4151262,0.7906265,3.936666,0.6033446,0.5048806,3.928036,0.3739908,0.5219597,3.936922,0.6216888,0.119296,3.997803,0.3545834,0.136939,3.998963,0.4887235,1.069817,3.965251,0.6441125,1.253991,3.951003,0.6951994,1.003293,3.947374,0.2826039,1.000193,3.950437,0,0,
201610051558559666,3.010631,65.78667,8.233367,8.807402,1.027254,-126.9859,-9.215502,9.270293,-12.34481,-87.14197,-6.028134,13.69892,-9.153359,72.77696,5.851051,10.84175,65.07926,167.2626,3.479695,64.99641,61.40626,-152.2522,-11.28868,61.3632,1.992203,18.84047,-0.3557034,2.023166,2.873291,-106.0305,-10.20369,10.59825,14.02083,81.71393,-10.29553,17.3173,14.77195,-91.64619,9.426321,17.4741,0.5645958,0.7976804,3.935285,0.420673,0.7906889,3.935285,0.6093184,0.5081213,3.925986,0.379755,0.5218438,3.935631,0.628182,0.1188505,3.997546,0.3609578,0.1354258,3.998375,0.4941969,1.069647,3.963611,0.6490623,1.254458,3.948337,0.7012221,1.003706,3.945458,0.2880757,1.001126,3.949252,0,0,
201610051558559997,2.475505,59.3157,7.737824,8.208549,1.127188,-129.6311,-9.255689,9.322058,-11.80488,-81.60777,-5.314804,12.93654,-9.332245,73.83115,5.894529,11.01574,64.35805,165.2008,3.342658,64.25315,61.15016,-152.7555,-11.29327,61.11574,1.985415,19.72516,-0.3677283,2.018635,2.841522,-107.0559,-10.16511,10.55226,14.38331,82.82644,-10.50243,17.71957,14.82394,-92.61831,9.428689,17.51732,0.5649661,0.7968519,3.93469,0.4206416,0.7906322,3.93469,0.6088282,0.4956415,3.928659,0.3799391,0.5216417,3.934787,0.6289861,0.1184129,3.998326,0.3616899,0.1340807,3.998649,0.4939264,1.069373,3.962772,0.648338,1.254526,3.946599,0.7016029,1.001679,3.944494,0.28774,1.001926,3.948677,0,0,
201610051558560337,1.901392,52.94812,7.394363,7.771334,1.396407,-132.4691,-9.319746,9.429982,-11.34202,-76.13164,-4.837733,12.32342,-9.771195,74.85589,5.732156,11.32551,63.85051,163.4095,3.533694,63.71963,59.0626,-152.7226,-9.931398,59.01138,1.95869,20.30814,-0.3493113,1.989286,3.033482,-108.9721,-10.18835,10.63138,14.56845,83.27086,-10.59514,17.91417,14.50844,-92.59759,9.550887,17.32298,0.5498049,0.7963092,3.934159,0.4055341,0.7904035,3.934159,0.5937842,0.4845904,3.931962,0.3649498,0.5206635,3.933372,0.6148996,0.1181379,4.000973,0.3461221,0.1379209,3.998261,0.478096,1.069301,3.961738,0.6311941,1.255031,3.944602,0.6863114,1.001536,3.943969,0.2717042,1.002367,3.947223,0,0,
201610051558560650,1.512226,47.43473,7.058852,7.354335,1.109411,-131.4187,-9.112329,9.206701,-11.1906,-72.3047,-4.439044,12.03349,-9.889843,68.311,4.330367,11.11807,63.559,162.1771,3.444933,63.41111,58.20032,-153.213,-4.321977,58.43291,1.943534,20.44329,-0.3654303,1.977342,3.209045,-111.5863,-10.17228,10.66916,14.8787,83.14503,-10.29833,17.9945,14.4072,-91.83384,9.318092,17.11578,0.5373217,0.7957322,3.933607,0.3929853,0.7901063,3.933607,0.5815092,0.4750926,3.934138,0.3523978,0.5052387,3.93526,0.6034335,0.1182865,4.003536,0.3287412,0.1412148,3.999949,0.4646991,1.06904,3.960638,0.6167834,1.255506,3.942855,0.6726969,1.002295,3.943895,0.258303,1.002329,3.945971,0,0,
201610051558561009,1.196417,42.64989,6.975574,7.199291,1.299776,-135.3229,-8.917817,9.042632,-11.30324,-69.74176,-4.225957,12.05241,-10.4054,69.31543,3.848322,11.39593,63.38311,161.0092,3.34835,63.21667,63.86674,-154.4797,-3.125957,64.04912,1.928358,21.61097,-0.3492399,1.959649,3.239177,-113.1898,-9.862856,10.38278,15.24101,83.20308,-10.03491,18.13815,14.4031,-90.53996,8.599176,16.7881,0.5260869,0.7948838,3.932775,0.3801945,0.7899368,3.932775,0.5717322,0.4663117,3.935109,0.3412704,0.5060409,3.933554,0.5946586,0.1183794,4.005758,0.3171277,0.1534294,3.99853,0.4520818,1.0688,3.959624,0.6048028,1.256046,3.941112,0.6616733,1.002746,3.943964,0.247347,1.002281,3.945217,0,0,
201610051558561322,1.433857,41.39407,6.791505,7.07601,1.232918,-135.5732,-8.722873,8.836617,-12.33424,-70.55621,-3.942872,12.93822,-10.72874,67.58108,3.295519,11.49065,66.79829,163.7061,-2.968576,66.87312,66.9304,-153.7336,-5.905783,66.97175,1.93171,21.78187,-0.3403801,1.961217,3.393006,-115.2675,-9.840535,10.40907,15.99812,84.11066,-10.06845,18.7607,14.7186,-87.99342,7.639397,16.69614,0.4891178,0.7945198,3.933335,0.3427967,0.7896958,3.933335,0.5361346,0.4583945,3.93462,0.3043801,0.4917667,3.935354,0.5605334,0.117852,4.009806,0.2802292,0.1539952,4.000804,0.4135982,1.06856,3.959548,0.565249,1.256685,3.940012,0.6247938,1.004443,3.94664,0.2098745,1.002652,3.944583,0,0,
201610051558561718,1.941157,41.22119,6.813516,7.262527,1.549043,-139.2505,-8.926167,9.090585,-13.78462,-72.8566,-3.881025,14.27861,-11.14763,69.88667,3.414194,11.86776,66.38787,160.9147,-0.8005629,66.38004,71.78526,-156.4075,-4.021256,71.81319,1.927705,22.15332,-0.3162183,1.95348,3.390275,-116.2871,-9.728909,10.29933,16.78681,84.64295,-10.05991,19.39001,15.22847,-82.54365,5.150129,16.71611,0.4515898,0.794443,3.933411,0.3055195,0.7892552,3.933411,0.5014501,0.450921,3.931904,0.2676166,0.4949835,3.934446,0.5273513,0.1173618,4.012666,0.2446403,0.1638808,4.000295,0.3747921,1.068085,3.958968,0.5257641,1.257195,3.938854,0.5882481,1.005038,3.948886,0.1719683,1.000196,3.944085,0,0,
201610051558561988,4.270527,49.04263,7.236001,8.997839,1.82175,-140.2175,-8.988608,9.202719,-16.82174,-81.20731,-4.25912,17.24504,-11.50237,72.47313,3.616485,12.22267,64.59664,158.5239,0.4431965,64.52728,69.5666,-159.1299,-2.857054,69.58147,1.923175,21.48645,-0.2771332,1.943996,3.56926,-117.2882,-10.00296,10.61384,17.06402,83.60707,-9.857632,19.49837,15.1906,-82.31904,5.217106,16.60101,0.4134961,0.7951599,3.931967,0.2677641,0.7891815,3.931967,0.4655969,0.4608262,3.918953,0.2309448,0.4977234,3.932559,0.4941213,0.1172564,4.008963,0.2103361,0.1709866,3.999444,0.3353936,1.068113,3.956469,0.4870482,1.257455,3.93758,0.5514038,1.007012,3.949726,0.1324391,1.000589,3.940519,0,0,
201610051558562330,6.627005,56.94633,7.887787,10.91406,1.515172,-134.3911,-8.622106,8.80533,-19.88314,-88.85176,-4.85595,20.27717,-11.30512,69.13577,3.429433,11.93088,62.77761,156.3752,1.589129,62.66265,68.92108,-161.5149,-2.204866,68.92111,1.913344,20.36281,-0.2609355,1.931549,3.748315,-117.6717,-10.0737,10.73825,17.56673,82.63165,-9.656066,19.7966,15.10306,-82.49349,5.198461,16.42681,0.3816911,0.7958984,3.930318,0.2360686,0.7893264,3.930318,0.437181,0.4689829,3.905729,0.2006853,0.4848156,3.934205,0.4677483,0.1171686,4.004635,0.1824947,0.1691522,4.000968,0.3025979,1.068041,3.953693,0.4541954,1.257924,3.93557,0.521036,1.008605,3.950111,0.09942368,0.9983006,3.936878,0,0,
201610051558562662,9.967056,66.97026,8.644078,13.73606,1.06362,-124.4509,-7.971509,8.139507,-24.3786,-98.59872,-5.735116,24.74621,-10.37382,65.92049,3.652987,11.19906,62.57445,152.3,6.029086,62.57665,67.55276,-165.9698,-3.645987,67.65369,1.921241,18.77436,-0.2631706,1.939189,3.584766,-114.6448,-9.910916,10.53122,18.53875,81.96194,-9.381795,20.48673,15.1784,-85.94518,5.084251,16.36944,0.3778011,0.7968724,3.925742,0.2322756,0.7897379,3.925742,0.4376209,0.4745177,3.883279,0.2001183,0.4737157,3.933934,0.4683281,0.1186114,3.993439,0.1878716,0.1645199,3.998034,0.2982088,1.067594,3.947978,0.4504071,1.258276,3.929581,0.5199355,1.009677,3.946573,0.09604351,0.9969901,3.932597,0,0,
201610051558562982,13.42873,77.03037,9.574801,16.7698,0.7001838,-112.4996,-7.161466,7.312275,-27.92653,-107.949,-7.089326,28.42433,-10.05316,59.21161,3.34472,10.74984,63.81474,151.8893,9.082623,63.82158,66.3876,-95.94466,-2.167645,66.47682,1.925577,16.98753,-0.2536051,1.941744,3.557011,-111.8341,-9.810505,10.424,19.4349,80.54729,-8.668896,20.95741,15.01451,-89.18661,5.213423,16.20168,0.3751049,0.7976578,3.921282,0.2291809,0.7901155,3.921282,0.440132,0.4794715,3.860493,0.2012382,0.4637781,3.933503,0.4686781,0.1190454,3.974102,0.1925639,0.1627142,3.997929,0.2949145,1.06719,3.942132,0.4483028,1.258543,3.923526,0.5202372,1.008624,3.94293,0.09394367,0.9966757,3.927903,0,0,
201610051558563333,16.92005,85.98384,9.764846,19.60755,0.2819883,-104.4895,-6.781075,6.92493,-31.33728,-118.223,-7.931594,31.86734,-9.703344,55.4064,3.521787,10.47201,65.27393,153.3907,10.25595,65.26958,65.29736,-33.72455,-1.400656,65.37909,1.972917,15.74178,-0.2681403,1.990012,3.887773,-112.7546,-9.739405,10.48347,19.94433,78.27789,-7.801822,21.03887,14.53528,-87.83869,4.744219,15.51808,0.3875705,0.7986453,3.913925,0.2417932,0.7902421,3.913925,0.4552294,0.4796053,3.832468,0.2162648,0.4550115,3.9303,0.4806652,0.1215863,3.946139,0.212076,0.1609382,3.9952,0.306505,1.067028,3.933563,0.4603187,1.258805,3.9145,0.5337984,1.008404,3.935445,0.1054973,0.9889878,3.918852,0,0,
201610051558563644,20.03642,93.91425,9.809229,22.13987,0.04921605,-97.28412,-6.533406,6.652693,-32.64883,-125.8813,-8.670801,33.28602,-9.363641,53.63467,4.025542,10.38875,63.59694,155.2725,8.906949,63.59296,64.37951,19.25169,-2.327315,64.52285,2.011677,14.31826,-0.2806098,2.029329,4.052596,-111.4717,-9.637068,10.44535,20.69065,84.15374,-9.347755,22.46483,14.41245,-88.86072,4.236725,15.17874,0.3998015,0.7996148,3.907286,0.2537491,0.7904043,3.907286,0.46936,0.4801796,3.808201,0.2303273,0.4482908,3.927046,0.491819,0.121973,3.911086,0.2319427,0.156579,3.992736,0.317458,1.066971,3.925348,0.4714983,1.259211,3.906133,0.545858,1.008803,3.928785,0.117081,0.9823185,3.911195,0,0,
201610051558564014,23.29436,103.049,9.500814,24.76023,-0.09642919,-89.59608,-6.339883,6.432261,-33.51262,-134.0533,-9.1565,34.22335,-9.155396,52.18873,4.648858,10.4911,63.44203,156.8705,8.286119,63.43844,63.91273,67.67096,-3.601238,64.14403,2.026967,12.66199,-0.2717158,2.042499,3.94962,-106.8341,-9.527738,10.29981,21.75129,90.67964,-11.0147,24.20931,14.38921,-92.85106,3.837567,14.96975,0.4352893,0.8005778,3.896499,0.288601,0.7904017,3.896499,0.504571,0.4803978,3.779377,0.2670034,0.4429745,3.919674,0.5233469,0.1219094,3.868328,0.2747123,0.1535037,3.987075,0.3517499,1.066886,3.912435,0.5051401,1.25942,3.891782,0.5811931,1.009209,3.9177,0.1517247,0.9781691,3.900778,0,0,
