timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201610052007317646,4.586723,-129.6692,2.750891,5.55994,2.002645,-65.36765,-4.01971,3.926177,-9.187023,233.1161,-5.104203,10.52706,-3.583573,-172.867,7.961734,8.48899,40.73333,-74.67728,-25.71672,49.45142,35.24759,62.28422,43.72301,61.0352,2.028984,-38.52617,0.09670627,2.022677,-4.989983,-44.97836,-12.95589,13.86578,21.77591,102.391,0.5378652,21.58364,21.90864,-85.844,3.824986,21.9993,0.3074192,0.8258774,3.983966,0.1762271,0.8261318,3.983966,0.3238294,0.4579951,3.953016,0.1480372,0.4707851,3.971582,0.3079785,0.1103968,3.97994,0.1678305,0.1192433,3.981138,0.2446495,1.098304,4.017792,0.394965,1.292217,4.013344,0.4288323,1.058926,4.054604,0.03189939,1.069573,4.049943,0,0,
201610052007317992,3.970187,-124.8151,2.663125,4.97592,1.891693,-58.33466,-4.177356,3.942861,-8.758159,240.0751,-5.078275,10.11867,-3.81347,-176.0984,8.533756,9.108296,49.76426,-84.62402,-19.4189,56.02028,35.4188,53.10225,50.81425,62.1467,1.997115,-41.87095,0.09771274,1.990064,-4.818855,-42.0911,-12.26247,13.17255,21.10486,100.0325,0.2256609,20.92327,21.48249,-85.07099,2.921698,21.44916,0.2998153,0.8253096,3.98301,0.1684971,0.826128,3.98301,0.31485,0.457859,3.955904,0.138813,0.4696729,3.970558,0.2981176,0.1108985,3.983387,0.1610469,0.1167619,3.98177,0.2374021,1.098155,4.017171,0.3888614,1.291748,4.014119,0.4237486,1.058071,4.052796,0.02844002,1.068605,4.047861,0,0,
201610052007318306,3.477726,-119.9629,2.459481,4.428807,1.813146,-52.17967,-4.464868,4.105843,-8.396825,241.7038,-4.952217,9.724587,-3.96925,-178.7691,9.101999,9.699666,57.54655,-94.00468,-14.13056,61.73104,34.86629,47.46838,52.88911,59.92815,1.971757,-45.14304,0.1039981,1.96473,-5.226639,-39.40503,-12.03853,13.14015,20.74491,98.39345,-0.1450967,20.57366,22.09738,-87.40268,2.874712,22.02372,0.2929454,0.8247409,3.982645,0.1618159,0.8260228,3.982645,0.3061962,0.4576196,3.958695,0.1301432,0.4688575,3.970163,0.2888005,0.111167,3.986602,0.154321,0.114528,3.982528,0.2307956,1.098054,4.016981,0.3831982,1.291273,4.014903,0.4193792,1.057431,4.051746,0.02409471,1.070191,4.048617,0,0,
201610052007318651,3.066742,-115.0751,2.403501,4.03378,1.703366,-45.29094,-4.62751,4.153897,-8.142889,243.5074,-4.987637,9.505656,-4.128665,-181.1545,9.55805,10.19333,64.5637,-101.9566,-9.382728,66.88869,39.38757,67.24152,31.82417,62.87867,1.936457,-48.25257,0.1096021,1.929513,-5.615249,-35.90438,-11.85662,13.13945,20.50444,97.12756,-0.5670359,20.35076,22.56455,-89.28535,2.911392,22.47075,0.2896877,0.824223,3.982109,0.1588423,0.8260462,3.982109,0.3018935,0.4585532,3.960729,0.1256883,0.4672089,3.969708,0.2834263,0.1112919,3.989273,0.1515718,0.1120375,3.983378,0.2280667,1.098031,4.016666,0.3814889,1.290841,4.015367,0.41903,1.05691,4.050617,0.02309261,1.071605,4.049107,0,0,
201610052007318968,2.98918,-112.5444,2.665201,4.102004,1.630723,-39.32954,-4.689008,4.158925,-8.324871,244.3045,-5.453833,9.891751,-4.20327,-182.6327,9.816862,10.47705,73.59646,-113.7981,13.59331,74.6556,47.83006,73.64645,25.23865,66.49473,1.9253,-49.81028,0.1407246,1.920855,-5.134431,-34.67966,-11.83115,12.96355,20.48931,96.28466,-0.7874194,20.33232,21.47585,-86.33875,3.083836,21.45711,0.2927136,0.8236473,3.981178,0.1620177,0.8260846,3.981178,0.3055968,0.462158,3.960466,0.1277608,0.4657947,3.968832,0.2848021,0.1113914,3.990764,0.1544557,0.1091612,3.983212,0.2318683,1.097952,4.01583,0.3864709,1.290347,4.01481,0.4249504,1.056286,4.048692,0.0282944,1.070947,4.045497,0,0,
201610052007319345,2.823415,-109.0304,2.860979,4.063939,1.51334,-32.79303,-4.754151,4.139209,-8.394719,244.3637,-5.871368,10.16042,-4.352166,-110.4041,9.878633,10.62016,69.91952,-107.0454,7.230751,71.88121,46.25696,67.32204,31.09113,64.62532,1.91269,-51.85759,0.1354963,1.907959,-5.639718,-30.77606,-11.90653,13.22943,20.59074,95.86811,-1.031541,20.43373,22.15959,-87.90319,3.325681,22.13939,0.3019066,0.8228028,3.979869,0.1710494,0.825977,3.979869,0.3150869,0.4614876,3.960088,0.1355986,0.4643801,3.967838,0.292095,0.111353,3.991541,0.1613197,0.1114882,3.983441,0.2417894,1.097674,4.01461,0.3972647,1.289735,4.013591,0.4366224,1.055585,4.046311,0.0391181,1.071075,4.045894,0,0,
201610052007319645,2.734476,-108.4224,3.216129,4.209794,1.439114,-27.4526,-4.720508,4.092505,-8.3939,241.6616,-6.488066,10.51842,-4.416635,-120.3866,10.10864,10.87836,66.86905,-104.6818,4.301213,67.97555,44.71106,59.73403,36.97273,63.5202,1.897239,-53.05714,0.1260725,1.892477,-6.054314,-27.39894,-12.11409,13.56667,20.68905,95.44762,-1.308784,20.5369,22.74196,-89.07403,3.764046,22.76607,0.3075519,0.8220419,3.979339,0.1766283,0.8257779,3.979339,0.321943,0.4633689,3.960278,0.1405513,0.4628017,3.967557,0.2961722,0.1110287,3.99238,0.167127,0.1112789,3.983835,0.2482285,1.097421,4.014053,0.4044076,1.289318,4.012932,0.4447308,1.055155,4.044691,0.04578758,1.071315,4.046621,0,0,
201610052007319988,2.646816,-107.322,3.537456,4.336462,1.351846,-22.16088,-4.703456,4.050498,-8.4144,239.238,-6.986661,10.81771,-4.494045,-55.0663,10.14389,10.96719,62.40441,-99.21489,0.2195473,63.91499,44.82523,56.0663,41.46815,62.35292,1.883781,-54.12271,0.1029831,1.878889,-6.378276,-24.48535,-12.37526,13.91378,20.85107,95.62486,-1.533508,20.70412,23.20464,-90.02477,4.307681,23.31147,0.311614,0.8214404,3.979001,0.1810029,0.8258373,3.979001,0.3269138,0.465452,3.960664,0.1441115,0.4613239,3.967563,0.298808,0.1101428,3.993627,0.1699689,0.1131744,3.984603,0.2532946,1.097304,4.013672,0.4103082,1.289035,4.012504,0.4511291,1.054803,4.043446,0.05040726,1.071829,4.047103,0,0,
201610052007320314,2.610142,-105.9047,3.646899,4.356535,1.288121,-17.92781,-4.745443,4.090648,-8.390985,233.3405,-7.267805,10.95515,-4.46767,0.9339142,10.11098,10.94997,67.92661,-105.0403,2.257587,68.25581,44.37397,51.77754,46.58273,62.15796,1.871323,-55.04314,0.08062084,1.866553,-6.605714,-22.95397,-12.73341,14.3061,21.07148,96.17165,-1.69361,20.92789,23.35023,-90.07924,4.847068,23.55364,0.3192387,0.8210725,3.978625,0.1887697,0.8261216,3.978625,0.3344296,0.4659618,3.960698,0.1510033,0.460874,3.967607,0.3044558,0.1092879,3.993938,0.175671,0.115582,3.984789,0.2616277,1.097301,4.013141,0.4197213,1.288768,4.011825,0.4606822,1.054438,4.042071,0.05801054,1.072331,4.047324,0,0,
201610052007320642,2.639388,-104.5062,3.753585,4.424775,1.222008,-14.20049,-4.80822,4.146782,-8.421584,227.8186,-7.43293,11.06365,-4.400869,51.53471,10.11445,10.95031,62.40498,-99.16743,-2.075742,63.71692,43.52613,47.24958,51.09584,61.78925,1.859176,-55.44232,0.05212478,1.854751,-6.798539,-21.61691,-13.04161,14.64194,21.31229,97.2377,-1.772732,21.16935,23.60446,-90.27612,5.298013,23.87744,0.3317088,0.8207099,3.977844,0.2012205,0.8263778,3.977844,0.3467117,0.4668258,3.960022,0.1624236,0.4606415,3.967384,0.3155992,0.1089511,3.993558,0.1860264,0.1172835,3.984613,0.2747947,1.097362,4.012106,0.4342254,1.28878,4.010064,0.4748824,1.054343,4.039922,0.07060834,1.072728,4.047158,0,0,
201610052007320984,2.741311,-104.3198,3.753296,4.484632,1.15651,-11.72533,-5.043519,4.377686,-8.422071,220.2069,-7.569032,11.13702,-4.225554,95.17861,10.34416,11.12543,57.32136,-93.60933,-6.029722,59.46111,43.58986,46.2327,51.56405,59.60023,1.842802,-55.19492,0.03033178,1.838744,-6.940816,-21.45232,-13.32615,14.93675,21.72771,98.76359,-1.93654,21.5905,23.85298,-90.55482,5.68711,24.18316,0.3374287,0.8203632,3.977153,0.2074442,0.8271235,3.977153,0.3518883,0.4679136,3.959198,0.1667806,0.4610884,3.967524,0.3194266,0.1085457,3.992629,0.1901903,0.1168955,3.984441,0.2811247,1.097395,4.010977,0.4410407,1.288844,4.008273,0.4816133,1.054474,4.038372,0.07649362,1.0737,4.04682,0,0,
201610052007321300,3.025172,-104.6245,3.952779,4.815237,1.121025,-9.737361,-5.061644,4.432425,-8.625615,212.8295,-7.794484,11.43064,-4.018234,131.4213,10.41064,11.13667,52.34341,-88.03576,-10.23361,55.79721,42.4119,45.27769,50.8499,56.65884,1.819865,-52.61168,0.06476129,1.818674,-6.886661,-19.77556,-13.66298,15.20405,22.02352,100.0332,-2.138313,21.89988,23.59402,-89.23571,6.211714,24.05157,0.3465942,0.8200386,3.976264,0.2170294,0.8276938,3.976264,0.3612434,0.4694766,3.957071,0.175304,0.4608432,3.967338,0.327556,0.1085583,3.990633,0.1981759,0.1172732,3.983581,0.2913488,1.097324,4.009628,0.451337,1.288786,4.006084,0.4918823,1.054462,4.036261,0.08558279,1.07462,4.045391,0,0,
201610052007321663,3.291126,-102.6268,3.959255,5.016206,0.9675091,-6.121081,-5.270151,4.630029,-8.606377,203.5226,-7.771644,11.39795,-3.5941,166.5533,10.73192,11.34947,49.77126,-83.28802,-15.38542,54.17632,43.65557,54.19777,40.47466,54.60801,1.797624,-51.79708,0.07308089,1.797142,-6.892689,-19.15805,-14.15568,15.63872,22.39885,101.8055,-2.312716,22.28843,23.6559,-88.82783,6.920862,24.28675,0.3617477,0.8197435,3.974753,0.2320068,0.8280906,3.974753,0.3758234,0.4698909,3.954138,0.1884575,0.4607332,3.967106,0.3416697,0.1061153,3.986307,0.211844,0.115739,3.981873,0.3069347,1.097283,4.007817,0.4669611,1.288759,4.003389,0.5071831,1.054459,4.033764,0.09950359,1.075526,4.043787,0,0,
201610052007321963,3.606186,-99.71496,3.759671,5.160682,0.8806984,-3.995051,-5.416402,4.806758,-8.680346,192.3865,-7.576755,11.34855,-3.210969,193.0618,10.87047,11.39519,46.89686,-78.67064,-20.33531,52.69027,44.09586,74.70427,19.37183,57.7126,1.781986,-51.66167,0.05159964,1.781606,-6.895702,-19.87977,-14.75038,16.16635,22.84732,103.551,-2.45764,22.74597,23.66766,-88.20097,7.632963,24.48239,0.3789234,0.8197446,3.972515,0.2481333,0.8289558,3.972515,0.3913559,0.471034,3.950209,0.2038098,0.464645,3.965794,0.3567273,0.1043201,3.981336,0.2274133,0.1145606,3.979018,0.3238773,1.097391,4.005293,0.4831669,1.288631,4.000017,0.5231649,1.054455,4.030956,0.1138699,1.076417,4.041524,0,0,
201610052007322317,3.934582,-97.05838,3.553558,5.320796,0.7403464,-1.854784,-5.590917,5.000428,-8.779341,181.9385,-7.287226,11.27296,-2.802214,215.6043,10.7092,11.14822,42.9495,-73.45178,-25.22841,51.12747,44.25709,94.21254,1.577314,59.48708,1.768138,-51.29999,0.0145767,1.768629,-6.975904,-20.97352,-15.52943,16.88901,23.33083,105.6632,-2.577473,23.23911,23.69279,-87.66879,8.587969,24.7849,0.3986777,0.8194939,3.96948,0.2670785,0.8297004,3.96948,0.409358,0.4726533,3.9456,0.2214269,0.4655541,3.96411,0.3748961,0.1041643,3.975809,0.2427784,0.1136759,3.976047,0.3436355,1.097393,4.001869,0.5020834,1.288458,3.99609,0.5415679,1.054353,4.02755,0.1305031,1.077452,4.038653,0,0,
201610052007322639,4.286647,-95.36009,3.419985,5.535672,0.6268606,-0.3442907,-5.705501,5.15662,-8.950098,171.8627,-7.150363,11.33917,-2.481369,228.9027,10.4604,10.83418,39.46999,-68.53448,-29.6087,49.84951,44.03247,37.92876,-13.17436,60.39773,1.762958,-50.43116,-0.02574602,1.764796,-6.861033,-22.25722,-16.36605,17.61039,22.90729,104.2291,-2.089773,22.78871,23.35578,-86.24834,9.610441,24.82266,0.4231339,0.8192558,3.967202,0.2907133,0.8300239,3.967202,0.4324175,0.4735195,3.941541,0.243836,0.4653644,3.963011,0.3974426,0.104232,3.97111,0.2624351,0.1146786,3.974025,0.3682715,1.097164,3.999227,0.5260405,1.287903,3.992647,0.5650576,1.053937,4.024899,0.1517139,1.07881,4.036024,0,0,
201610052007322979,4.626919,-94.71007,3.303171,5.751137,0.6752839,-0.9802351,-5.791187,5.31957,-9.094623,161.947,-7.053182,11.40521,-2.439775,237.0813,10.13764,10.52033,36.19488,-63.59875,-33.88276,48.90132,43.59138,46.95294,-8.415509,57.36437,1.763248,-48.69469,-0.06506407,1.766579,-6.601173,-23.8849,-17.12219,18.22243,22.57602,103.3765,-1.920739,22.43973,23.00421,-85.08828,10.654,24.8825,0.4479234,0.8189697,3.963812,0.3148147,0.8305129,3.963812,0.4558106,0.4739163,3.936664,0.2667284,0.4648741,3.959933,0.4200502,0.1040369,3.96573,0.2821878,0.1153625,3.971012,0.3934104,1.097088,3.995293,0.5500132,1.287549,3.988301,0.588982,1.053795,4.021334,0.1735319,1.079719,4.032151,0,0,
201610052007323308,4.776636,-90.79715,2.901917,5.701463,1.047923,-3.966187,-5.912029,5.633159,-9.087975,149.9553,-6.637609,11.18314,-2.968213,236.9084,9.729674,10.37706,34.11018,-60.1545,-37.89119,48.6548,47.09649,55.88591,4.702116,60.47906,1.764919,-47.35007,-0.09830361,1.769554,-6.2017,-25.71634,-17.81223,18.75048,22.38305,104.7484,-1.646668,22.23972,22.3699,-83.20634,11.54438,24.66662,0.4571705,0.8188704,3.961609,0.3224607,0.8311903,3.961609,0.4619966,0.4742533,3.934021,0.2734236,0.4677702,3.955776,0.4258814,0.1046322,3.962598,0.2851657,0.1152584,3.968531,0.4022788,1.097136,3.992752,0.5582302,1.287723,3.985888,0.5957074,1.054008,4.020028,0.1784709,1.080494,4.028414,0,0,
201610052007323659,5.013721,-85.94395,2.288139,5.727641,1.545623,-8.336635,-6.232196,6.183447,-9.190269,135.6538,-6.141337,11.02623,-3.609733,244.0906,9.963215,10.84765,33.2101,-58.64782,-40.36576,47.83977,52.08941,57.64935,17.51387,64.20639,1.762931,-45.54614,-0.1308829,1.769009,-5.897617,-28.07576,-18.56499,19.35996,22.49055,106.644,-1.425018,22.339,21.93985,-81.38376,12.35251,24.57298,0.4745398,0.8186447,3.960015,0.3378127,0.8314606,3.960015,0.4750971,0.4746218,3.931694,0.2865598,0.4692704,3.951624,0.43781,0.1042189,3.960276,0.2978629,0.1120406,3.966327,0.4190125,1.09688,3.990598,0.574257,1.287734,3.98319,0.6104396,1.054136,4.018604,0.1910992,1.081311,4.025605,0,0,
201610052007323993,5.238929,-83.77212,1.46149,5.804564,2.376834,-17.49762,-6.739807,7.063174,-9.264351,121.2961,-5.611709,10.83656,-4.73012,244.06,10.11942,11.52458,31.27753,-56.86848,-41.34723,46.06441,62.70631,58.87038,32.43985,70.18037,1.756549,-42.3904,-0.122088,1.762113,-5.593752,-32.19316,-19.49682,20.15104,22.25388,107.6142,-1.218655,22.09769,21.59743,-79.72909,13.24875,24.63107,0.4834601,0.8186085,3.959105,0.3452178,0.831988,3.959105,0.4792778,0.4746799,3.930307,0.290069,0.4628608,3.945551,0.4404683,0.1036156,3.959001,0.2996937,0.1082278,3.962914,0.4268175,1.096478,3.988984,0.5809773,1.287916,3.981169,0.6159902,1.054366,4.017511,0.1946405,1.082079,4.022989,0,0,
201610052007324298,5.431254,-83.5418,0.9162314,5.844331,3.389135,-26.79929,-7.136242,7.965406,-9.383109,111.4397,-5.227789,10.75291,-6.14906,240.2072,10.15034,12.33418,29.78592,-56.57362,-41.74489,44.51208,59.8953,62.84097,42.15838,72.23708,1.756615,-39.80729,-0.1258727,1.761957,-5.358501,-35.31483,-19.9418,20.49302,22.3798,110.0809,-0.9463807,22.22197,21.36674,-77.97752,13.402,24.43118,0.4879809,0.8184503,3.958504,0.3488992,0.8323276,3.958504,0.4807985,0.4751417,3.929389,0.2901617,0.454726,3.938167,0.4414906,0.1061464,3.958385,0.2978171,0.1035624,3.958733,0.4306512,1.096113,3.987767,0.5857756,1.287617,3.979311,0.6190378,1.054032,4.016566,0.197153,1.082059,4.020846,0,0,
