timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201610051557419377,31.8752,32.69627,-67.06237,53.29478,88.16405,5.180812,113.0012,116.9238,-120.9726,-260.8022,131.9741,124.2666,-92.56494,30.97833,184.5544,124.1152,-34.7828,114.986,123.6876,127.6541,33.49135,-56.38135,34.11532,44.09426,2.003242,0.6768853,-1.284686,3.466393,78.00357,20.7666,-56.63051,108.2308,13.21771,26.843,-97.46606,30.46129,5.619933,4.29485,3.819978,6.972555,-1.814253,0.4863485,2.813777,-1.88809,0.4672563,2.813777,-1.921024,0.431109,2.648963,-1.881716,0.6633832,2.70385,-1.807505,0.3001809,2.75307,-1.935317,0.4061992,2.60517,-1.875454,0.5875005,2.892741,-1.75182,0.6963169,2.893838,-1.909062,0.7029771,2.754107,-1.902153,0.7858879,2.732779,0,0,
201610051557419705,36.84279,31.70561,-72.96649,55.3225,97.80279,-10.56264,116.2066,119.1816,-123.3114,-261.0117,132.5657,127.7016,-101.4918,45.63091,130.8128,127.4069,-73.93311,117.2753,132.9003,129.6092,32.73134,-55.84072,38.37483,44.70504,2.54035,-1.420431,0.03715122,4.241288,82.34236,16.77458,-81.80604,107.6694,17.02599,23.33087,-101.401,32.58543,5.936896,5.161942,4.323464,7.300215,-1.899057,0.4857715,2.880345,-1.978424,0.4695315,2.880345,-2.004764,0.443853,2.706926,-1.946024,0.664673,2.79063,-1.889008,0.3136645,2.815956,-2.003738,0.4115332,2.683074,-1.961318,0.5878889,2.961348,-1.834828,0.691529,2.961238,-1.998151,0.6974345,2.817903,-1.990295,0.7902336,2.793888,2,0,
201610051557420075,38.01896,31.19321,-71.68961,54.25822,101.5943,-14.98746,119.7015,117.9685,-122.6164,-261.3365,123.4924,128.28,-105.7004,48.87083,82.11268,126.9566,-103.3594,109.4668,139.9323,126.6901,31.25069,-56.15203,41.92359,45.38502,2.912984,-1.696428,0.5635515,4.43621,85.77834,14.56497,-32.67009,106.6435,15.22053,20.3555,-100.5703,29.95048,6.297635,5.981183,5.209197,7.761106,-2.074598,0.4857306,2.84768,-2.159174,0.4716684,2.84768,-2.173584,0.4435755,2.666075,-2.112281,0.666562,2.757244,-2.061099,0.3143114,2.782964,-2.166877,0.4139971,2.644408,-2.141144,0.5883656,2.931602,-2.014027,0.6858959,2.935842,-2.174437,0.699696,2.78563,-2.164548,0.7941092,2.757069,2,0,
201610051557420376,40.38123,31.18736,-73.23804,54.71914,108.7819,-26.8972,121.9404,119.1227,-122.6934,-257.0508,121.1629,130.0031,-112.1978,60.66907,37.94745,129.1253,-129.1877,109.0661,143.908,126.567,30.19148,-56.34518,45.40158,45.88933,2.775686,-2.134896,0.943399,4.214762,88.92056,13.34038,-60.58231,105.7667,13.99671,16.76187,-96.62022,28.05194,6.518293,6.537953,5.349152,7.929876,-2.105496,0.483781,2.932545,-2.194726,0.4728357,2.932545,-2.20616,0.445407,2.745675,-2.125344,0.6659378,2.85559,-2.090726,0.318198,2.865924,-2.185507,0.41722,2.735682,-2.173038,0.5883713,3.018101,-2.045702,0.6804453,3.019753,-2.206561,0.7028333,2.869601,-2.199759,0.7965292,2.83706,2,0,
201610051557420708,42.28707,31.15993,-74.32038,54.95832,114.891,-37.10891,124.3679,120.2449,-122.1794,-253.0498,118.6543,131.4039,-117.909,70.92303,-1.891117,131.1506,-152.7594,108.717,147.5206,126.4697,29.14511,-56.52191,47.98917,46.12492,2.534274,-2.348685,1.16827,3.869172,91.83025,12.55901,-85.18435,105.038,13.92012,13.4825,-93.7255,27.21518,6.473346,6.86008,5.352847,7.820397,-2.116937,0.4824827,3.018795,-2.209716,0.4741024,3.018795,-2.219686,0.4469037,2.827628,-2.122036,0.6665957,2.952507,-2.100954,0.3216356,2.950343,-2.18785,0.421075,2.827087,-2.184753,0.5881178,3.105814,-2.057439,0.6756655,3.104877,-2.218956,0.7057544,2.955229,-2.215257,0.7981945,2.919629,2,2,
201610051557421044,44.73042,29.51667,-77.13748,55.22842,115.8682,-37.33402,129.8264,118.7234,-123.5284,-247.7676,117.1496,133.7791,-120.0569,69.58651,-39.31796,130.0912,-170.4478,105.4388,149.4012,125.0785,28.8726,-56.92883,50.4107,46.85746,2.878458,-2.556547,1.452306,4.038442,94.34597,10.20454,-108.5702,104.253,14.42362,9.721519,-90.70132,26.79606,5.305073,6.099984,4.886996,6.64391,-2.21812,0.4832287,3.020904,-2.310895,0.4761217,3.020904,-2.316595,0.4547274,2.822708,-2.221845,0.6691104,2.946531,-2.199407,0.3317016,2.950881,-2.285883,0.4226431,2.820018,-2.284716,0.5882678,3.110443,-2.158577,0.6715562,3.112223,-2.315368,0.7088062,2.95986,-2.31306,0.7998059,2.91993,2,2,
201610051557421374,47.1472,30.06475,-60.15091,54.85473,117.9814,-33.549,126.6757,115.2397,-123.5258,-242.1431,84.07068,134.0422,-120.4313,65.55055,-64.42036,125.8403,-179.8707,101.2124,157.9327,123.3741,24.54801,-57.21844,52.16347,47.82932,1.968141,-3.6243,1.860692,4.03799,98.28307,8.350538,-64.36389,103.4907,16.10557,3.004852,-85.20695,27.50274,5.640318,9.356275,8.644244,8.929709,-2.548409,0.4850795,2.623041,-2.646024,0.4758587,2.623041,-2.618917,0.4535747,2.418504,-2.541388,0.6609449,2.541522,-2.524367,0.333055,2.557568,-2.587456,0.4138411,2.412243,-2.624398,0.5884718,2.703497,-2.504121,0.6670206,2.719738,-2.636495,0.7120144,2.55911,-2.626329,0.8003172,2.513673,2,0,
201610051557421705,47.44953,32.13247,-58.37719,54.32575,120.4068,-31.1523,128.4031,114.6356,-122.3967,-237.0158,74.77953,133.7887,-122.3893,63.60012,-92.13277,124.9939,-187.8879,94.30698,158.6743,120.4569,22.81293,-57.45301,53.77293,48.03014,1.43889,-3.728016,1.935898,3.624767,100.5346,8.118411,-20.56987,102.7939,17.59646,-0.735683,-80.905,27.79068,6.380686,10.16753,9.820819,9.804546,-2.717117,0.4852898,2.504785,-2.817874,0.4735639,2.504785,-2.781408,0.4485285,2.297322,-2.710378,0.6596437,2.419282,-2.694983,0.3305793,2.443717,-2.749877,0.4120547,2.287534,-2.799671,0.5881271,2.584438,-2.681113,0.6626616,2.605799,-2.802315,0.7149845,2.441655,-2.791511,0.8010765,2.39157,2,0,
201610051557422082,47.19239,32.92901,-60.23919,53.76736,122.3829,-33.41729,132.5006,114.7908,-121.4034,-231.2807,74.54201,134.755,-125.5448,65.3416,-120.1688,125.9201,-197.1372,87.34473,155.9898,117.3874,22.24173,-57.49286,54.58861,47.72124,1.571211,-3.368496,1.916107,3.429779,101.7207,7.659651,25.00183,101.7302,18.36461,-4.324263,-77.14191,27.99751,6.952823,10.43657,9.717957,10.14661,-2.734249,0.4850095,2.576559,-2.838132,0.4748439,2.576559,-2.804306,0.4474881,2.36832,-2.729448,0.6645953,2.491164,-2.715515,0.3321669,2.517667,-2.770534,0.4167268,2.358159,-2.817673,0.5873599,2.661075,-2.698667,0.6583961,2.680978,-2.818078,0.7177778,2.518309,-2.811727,0.8019193,2.464869,2,0,
201610051557422386,49.43495,32.86432,-63.80183,55.16784,128.7949,-49.08394,136.0836,119.1578,-121.1984,-222.5909,83.15372,137.3934,-132.98,81.43804,-141.3505,131.9204,-205.1934,88.04906,152.4442,117.5339,23.24051,-57.53223,52.92546,47.2561,1.542386,-3.193702,1.776623,3.100021,103.0581,7.91215,-4.121006,100.897,17.64243,-7.776201,-71.71394,28.53308,6.266371,9.369374,8.329653,8.958411,-2.423576,0.4796226,2.809775,-2.527468,0.4761964,2.809774,-2.51188,0.4503913,2.609148,-2.40741,0.6648766,2.744114,-2.409877,0.3377554,2.748774,-2.465136,0.420499,2.613955,-2.499215,0.5867059,2.897038,-2.381777,0.6554923,2.904584,-2.508577,0.7205827,2.756592,-2.512533,0.8022408,2.703707,2,2,
201610051557422682,51.23863,39.49554,-61.86619,56.68091,135.3602,-43.59981,138.8736,123.3997,-118.9243,-216.0078,78.68353,135.8017,-135.5503,81.28884,-159.5896,133.0573,-205.0993,81.9035,149.1816,115.0605,26.39619,-56.50975,57.25844,49.32831,0.8434454,-5.224217,2.110545,3.146783,107.6519,10.1815,34.31203,104.0156,20.3391,-9.87664,-67.92584,29.71467,6.083106,9.237244,8.422401,8.728724,-2.489601,0.4826001,2.788877,-2.591742,0.4759039,2.788877,-2.577096,0.4433092,2.589827,-2.475004,0.6698474,2.725855,-2.477591,0.3331908,2.733315,-2.530392,0.4252203,2.593958,-2.567914,0.5939634,2.870408,-2.452435,0.656831,2.892569,-2.57083,0.7239313,2.741867,-2.577579,0.8001457,2.687564,2,2,
201610051557423047,46.9095,41.38306,-59.90957,54.49498,140.4874,-52.63277,144.1878,127.9596,-111.684,-207.2828,78.9456,133.2322,-141.5036,93.52304,-107.3634,137.3818,-210.8144,81.47112,146.4223,114.9298,28.14602,-54.5017,51.83924,48.29233,1.172938,-3.727163,1.454755,3.176,109.5561,13.91895,1.75671,104.655,23.739,-12.50895,-65.54639,32.37255,5.81927,9.106321,7.673813,8.227226,-2.186745,0.4780633,3.012361,-2.288127,0.4715377,3.01236,-2.285371,0.425335,2.82232,-2.178024,0.672253,2.96385,-2.173231,0.3177711,2.956489,-2.249435,0.4309425,2.834812,-2.261412,0.5898978,3.096261,-2.149474,0.6641265,3.107777,-2.276815,0.7287301,2.968258,-2.291932,0.799422,2.915569,2,2,
201610051557423369,47.88983,42.7803,-63.53953,55.49701,143.8498,-57.2262,143.4803,128.4361,-113.1646,-200.2058,81.26157,134.7175,-144.0458,99.24522,-127.3138,138.8613,-211.5855,89.18382,145.6542,117.6711,27.11407,-53.50397,52.44827,47.31026,1.553922,-2.196246,0.9870507,3.237413,110.4546,15.924,39.78499,104.7059,23.48136,-10.05387,-55.53024,29.74829,4.950869,9.043763,7.856625,7.752004,-2.226172,0.4775167,3.042745,-2.326762,0.4697372,3.042745,-2.326002,0.4274501,2.849868,-2.20952,0.6715207,3.003658,-2.21406,0.3221546,2.987165,-2.282708,0.4329271,2.868897,-2.301612,0.5872219,3.126925,-2.19205,0.6649641,3.135504,-2.30855,0.7386882,2.994501,-2.332122,0.7983728,2.941807,2,2,
201610051557423734,48.68227,43.85048,-66.45238,56.23016,147.0683,-61.87022,142.9951,129.0206,-114.1598,-193.1257,82.92437,136.0254,-146.5368,104.7283,-145.7286,140.2897,-212.3396,96.07483,144.6962,120.0806,26.20281,-53.47669,54.04967,47.08105,1.92076,-1.789351,1.108863,3.305127,111.3609,16.88985,75.63889,104.7991,25.39169,-13.25004,-52.62185,31.18005,2.248119,8.475251,8.12428,8.075113,-2.258087,0.4768546,3.075459,-2.357977,0.468203,3.075458,-2.359253,0.4286827,2.880136,-2.234046,0.6709359,3.045089,-2.247284,0.325689,3.020276,-2.309132,0.4348115,2.9052,-2.333964,0.5847231,3.15987,-2.226417,0.6656299,3.165683,-2.339849,0.7420611,3.025277,-2.364763,0.7989064,2.969146,2,2,
201610051557424045,48.95919,45.58521,-70.15324,57.53909,149.9924,-69.67646,143.882,130.7026,-114.9214,-187.1796,88.8372,137.9587,-150.1988,113.4736,-161.8789,143.6729,-211.7255,100.5288,141.8616,121.678,25.50512,-51.83398,50.99865,45.01667,1.378848,-0.4090513,0.1887066,3.207709,111.4761,20.28271,34.4992,104.7079,19.24622,-5.605358,-35.44603,29.19693,2.543855,7.730488,6.715442,7.505272,-2.141317,0.4736427,3.199935,-2.243338,0.4653146,3.199935,-2.254644,0.4297391,3.009233,-2.11555,0.6688408,3.181232,-2.136552,0.32871,3.146705,-2.198637,0.4345939,3.040881,-2.216254,0.58246,3.289021,-2.110992,0.6598766,3.286269,-2.199658,0.751002,3.162379,-2.251702,0.7908843,3.099463,2,2,
201610051557424382,47.23418,46.03798,-71.06683,56.85657,152.2272,-77.25932,144.581,131.9727,-114.1235,-180.9204,92.11864,138.3395,-153.5663,121.4159,-175.3952,146.7389,-209.2373,104.2864,139.1245,122.729,25.13999,-50.60415,48.56299,43.4508,1.814544,-0.06163226,0.1138829,3.297107,112.0888,22.1914,-1.200665,104.9791,27.90535,-42.45161,-35.8382,38.06793,2.112333,6.608659,5.504405,6.320382,-2.040112,0.4739986,3.305189,-2.141251,0.4654848,3.305188,-2.161715,0.4284569,3.117939,-2.009047,0.6688328,3.297104,-2.038469,0.3292672,3.253048,-2.099139,0.436118,3.156727,-2.112152,0.5810488,3.397939,-2.007115,0.6586085,3.38833,-2.09028,0.757292,3.271485,-2.151908,0.7857263,3.208555,2,2,
201610051557424705,46.45714,45.63026,-72.02153,56.30846,153.396,-81.93566,145.2612,132.7843,-114.6073,-175.0369,95.04605,138.8606,-155.2706,125.9949,-185.7877,148.4667,-205.4926,109.9393,137.1587,124.5299,24.96409,-49.99104,47.75797,42.64428,2.424114,-0.9768001,0.8131985,3.794267,112.9554,22.23639,-33.1892,105.6468,41.63223,-67.5533,-0.8131084,54.55678,1.537929,5.560902,4.538901,5.144347,-1.999488,0.474321,3.367208,-2.099022,0.465656,3.367208,-2.124763,0.4284921,3.180051,-1.96483,0.6697824,3.365062,-1.998984,0.3308022,3.314811,-2.058954,0.4381976,3.223674,-2.069569,0.5797734,3.461672,-1.964717,0.6584145,3.447943,-2.009501,0.7675794,3.359604,-2.111687,0.7821657,3.271416,2,2,
201610051557425076,46.68689,45.49108,-74.04186,56.52053,154.8287,-85.90396,145.8663,133.6855,-115.7661,-169.0851,98.09288,140.0116,-157.8079,130.9234,-195.863,150.8127,-201.7437,113.8937,134.6798,125.7934,25.65891,-50.85695,47.99424,42.94309,2.824046,-1.744024,1.428683,4.108636,113.9482,22.11756,-63.415,106.4283,39.18449,-89.8289,23.71688,62.56816,1.690216,5.559498,4.086258,4.864541,-1.989996,0.4744664,3.406353,-2.087462,0.4654278,3.406353,-2.118043,0.4307737,3.218453,-1.952121,0.6708536,3.409707,-1.991187,0.334723,3.354039,-2.04959,0.4383168,3.270959,-2.058785,0.5784677,3.501586,-1.954932,0.6616265,3.486698,-1.965641,0.7805608,3.429905,-2.102327,0.7798644,3.308548,2,2,
201610051557425366,48.491,43.86891,-77.78449,57.4178,148.9962,-72.90942,150.3811,130.2345,-119.0057,-163.3644,103.156,141.6798,-152.8118,117.2788,-130.3672,146.0659,-200.8017,124.2127,137.1097,132.4938,26.44413,-51.2825,48.67628,43.39223,2.9967,-2.402565,1.937623,4.236455,113.9554,21.78465,-89.57224,106.6752,36.34943,-108.5262,43.2905,68.84985,1.543763,5.051194,3.53832,4.268553,-2.01002,0.474788,3.420767,-2.105435,0.4663865,3.420767,-2.134262,0.438155,3.227456,-1.989273,0.6710429,3.399886,-2.007632,0.3430685,3.36454,-2.083673,0.4357409,3.263338,-2.07821,0.577593,3.515527,-1.973929,0.6636522,3.500106,-1.956181,0.7892005,3.468047,-2.121885,0.7806434,3.318818,2,2,
201610051557425740,47.5887,43.41874,-78.34139,56.71441,141.6535,-57.88451,81.79913,125.1837,-119.8106,-158.5814,104.8209,142.1766,-147.9587,100.8935,-73.64857,140.8517,-194.5073,124.8633,133.6779,132.1564,27.37566,-51.28964,47.61988,43.28029,3.273166,-2.143954,1.924287,4.247075,113.5207,21.67846,-114.6089,106.3702,41.82962,-118.8518,63.44866,75.20197,0.09680283,3.622124,2.649706,3.922771,-2.028432,0.4759303,3.436042,-2.121795,0.468278,3.436043,-2.154145,0.4387039,3.242143,-2.033574,0.6677535,3.387899,-2.027632,0.3448504,3.380741,-2.121913,0.4270864,3.258164,-2.095515,0.5774224,3.532109,-1.989684,0.6654008,3.516386,-1.950267,0.799536,3.509614,-2.138729,0.7825217,3.332784,2,0,
201610051557426037,52.02495,47.09651,-79.88512,60.57485,138.7825,-43.68185,93.91371,124.3884,-121.2645,-155.5648,108.1653,142.9614,-141.8996,90.66125,-21.67224,135.2973,-187.8449,124.9731,130.3948,131.6746,18.73766,-50.81307,41.72683,38.93442,2.896886,-1.108018,1.548568,3.633991,115.7393,23.79561,-62.48798,108.9493,51.75819,-133.3372,84.75623,86.89129,1.137792,5.355631,4.282012,5.181625,-2.016438,0.47521,3.460485,-2.108306,0.4686303,3.460486,-2.145074,0.4395396,3.26697,-2.034625,0.6617269,3.385302,-2.017661,0.3462498,3.405575,-2.122705,0.4185001,3.2596,-2.084037,0.5866592,3.54833,-1.981181,0.6676488,3.545858,-1.91345,0.8003591,3.548001,-2.129634,0.7847785,3.35954,3,0,
201610051557426399,53.95973,46.806,-79.95589,62.00069,139.3674,-39.41382,35.04565,126.745,-131.2158,-153.7436,121.9842,151.302,-146.3343,86.89059,21.84296,137.4665,-173.9418,113.6779,116.8565,121.9031,23.25243,-51.00822,33.3978,39.2658,3.038873,-0.9057015,0.9873635,3.553588,116.0785,23.06903,-80.13416,107.6333,66.71674,-150.0045,93.97873,97.25449,3.032482,6.737439,3.289522,6.144326,-1.465877,0.4685897,3.605389,-1.561138,0.4686647,3.60539,-1.615647,0.4416571,3.432999,-1.506486,0.6694748,3.534346,-1.473455,0.3701641,3.560604,-1.606011,0.4244953,3.4259,-1.522583,0.5850939,3.695479,-1.424751,0.6687889,3.677048,-1.337994,0.7972092,3.671114,-1.593104,0.7878083,3.519349,2,0,
201610051557426708,51.45168,48.73069,-76.71118,60.40252,136.7033,-30.78571,47.46247,124.0236,-136.1,-80.69901,121.3762,153.5343,-142.8514,78.53263,-7.187263,134.6563,-155.4218,104.3844,105.3198,112.9663,21.88817,-51.45327,35.72425,39.59582,3.115823,-0.9037654,1.448223,3.603122,115.5482,22.45509,-37.72747,106.8869,59.26578,-160.0076,107.8564,103.0084,1.818062,6.809073,3.689835,5.970193,-1.741764,0.4726631,3.36821,-1.836315,0.468492,3.368211,-1.877346,0.4351759,3.192456,-1.781198,0.6695469,3.2874,-1.757961,0.3823334,3.335692,-1.867275,0.4232662,3.174901,-1.80802,0.5837665,3.455551,-1.709594,0.6694759,3.44657,-1.609383,0.8016323,3.460034,-1.860069,0.7906513,3.276953,2,0,
201610051557427048,50.79917,50.8675,-64.39034,58.02961,136.7068,-19.1328,59.08895,124.007,-137.9181,-14.59979,79.74131,153.0267,-138.9189,67.48842,-29.584,130.6561,-138.8063,99.54345,54.81424,106.6199,24.56811,-51.5886,41.25604,43.40229,2.186911,-3.461223,1.741005,3.512428,119.2802,19.93752,-0.1676865,109.9113,29.98972,-174.24,126.3577,114.9182,2.119875,7.82354,5.407287,6.811529,-2.051609,0.480912,2.943655,-2.144906,0.468924,2.943655,-2.16204,0.4243239,2.770172,-2.086488,0.6635327,2.848805,-2.074221,0.3890125,2.924965,-2.152669,0.4136306,2.738433,-2.123549,0.5950694,3.018853,-2.033246,0.6703825,3.031601,-1.916798,0.8008307,3.063496,-2.154176,0.793224,2.851328,5,0,
201610051557427373,46.77383,50.64758,-57.19336,54.1445,126.1592,-11.77424,60.97461,113.592,-139.9155,40.98331,46.20243,152.6799,-128.6013,59.74611,-43.96012,121.4249,-123.7408,94.04964,9.07708,100.762,21.70114,-53.35225,42.40933,43.55975,2.046401,-3.152041,1.904011,3.259129,118.9121,18.25951,30.45314,108.7019,9.235504,-180.0606,123.853,113.7961,2.36699,8.541761,6.752723,7.388338,-2.318372,0.4865233,2.597053,-2.410204,0.4680635,2.597054,-2.408809,0.415359,2.424195,-2.340936,0.6348491,2.479977,-2.347145,0.3937888,2.589068,-2.393469,0.3824539,2.370194,-2.398749,0.5939224,2.669091,-2.31058,0.6713368,2.693642,-2.198786,0.8017983,2.747922,-2.40764,0.7953392,2.503944,5,0,
201610051557427739,44.30877,51.62215,-49.4903,51.33489,127.1386,-7.277383,67.30755,111.3843,-141.8167,93.05627,12.60392,152.4035,-127.7383,54.57865,-60.86322,119.3282,-109.1701,90.04316,-32.50567,95.8213,17.27683,-53.58628,42.60006,43.08754,1.468401,-3.430375,2.088172,3.040279,119.5815,17.11048,57.00541,107.6117,-9.026234,-188.2558,131.9506,117.2212,2.366779,9.16597,7.879515,7.864126,-2.606946,0.4922215,2.200568,-2.700901,0.4678151,2.200568,-2.675339,0.4077184,2.027457,-2.621797,0.6353593,2.084905,-2.64269,0.3986799,2.201682,-2.655368,0.3829299,1.9712,-2.697791,0.5931096,2.265686,-2.611636,0.6716383,2.303008,-2.49744,0.8065632,2.37009,-2.681888,0.7973174,2.103536,5,0,
201610051557428039,42.79381,52.92493,-45.30219,50.05679,127.1177,-3.251607,74.70201,109.6577,-144.2363,132.3956,-11.32228,152.6064,-126.3909,50.30042,-77.15363,117.8151,-97.73813,86.69931,-67.26109,91.90972,14.30254,-53.87735,43.1865,42.75957,1.167911,-3.05485,1.977922,2.590673,119.2805,17.10338,78.83607,106.3893,-20.9818,-192.3502,135.8838,118.327,2.717425,9.956092,9.287018,8.587916,-2.834642,0.4957095,1.943979,-2.930894,0.467305,1.94398,-2.88895,0.4036594,1.768302,-2.845187,0.6365898,1.827951,-2.876263,0.4032606,1.950905,-2.865638,0.3841422,1.710164,-2.934753,0.5926597,2.00469,-2.847718,0.6718816,2.050412,-2.73546,0.8101199,2.122948,-2.900476,0.7992333,1.841987,5,0,
201610051557428454,43.69147,51.6435,-47.94152,50.70946,123.6001,0.9911846,84.89011,107.5694,-150.2734,177.4468,7.219015,157.2606,-122.857,45.86829,-96.42082,115.5782,-87.92186,84.69946,-58.04625,88.56667,14.39448,-54.714,45.14394,43.15468,0.5440089,-3.241933,1.977336,2.319198,116.3691,16.87574,107.8016,104.706,-24.52259,-174.2402,124.7678,103.8953,3.990909,10.3762,9.981641,9.430738,-2.916445,0.4948344,1.987073,-3.012311,0.4679245,1.987074,-2.965787,0.4083618,1.802673,-2.928597,0.6379174,1.860025,-2.956004,0.4173505,1.994801,-2.947966,0.3852071,1.738726,-3.01783,0.5915177,2.045643,-2.919678,0.6642964,2.086669,-2.821766,0.8036801,2.173398,-2.980583,0.8012915,1.874915,5,0,
201610051557428714,43.80815,50.27496,-52.5913,51.86121,121.6514,0.6466475,100.8607,108.4843,-154.5386,201.8455,33.06241,160.9048,-122.978,46.0409,-43.38144,116.9014,-85.30177,84.8093,-42.54063,87.33268,17.47331,-55.46118,44.35163,43.525,0.2237551,-2.56317,1.554899,1.847523,112.867,17.48067,61.92353,102.9574,-15.99943,-163.8409,116.0422,95.47047,6.063212,10.92068,8.503793,10.54426,-2.626448,0.4924093,2.286762,-2.722309,0.4725712,2.286762,-2.694075,0.4141288,2.105043,-2.650117,0.6491433,2.157055,-2.664032,0.4266002,2.293568,-2.683167,0.3964982,2.039883,-2.72017,0.5905398,2.351618,-2.615797,0.6596023,2.373694,-2.524255,0.801935,2.456933,-2.703731,0.8028504,2.175923,5,0,
201610051557429055,42.50043,48.26952,-54.41346,51.521,118.387,1.214246,116.0461,107.8445,-157.254,154.5599,53.57423,163.4361,-121.8231,44.90059,3.059338,116.6568,-81.47016,86.26427,-30.54162,86.3236,20.90007,-55.55036,42.33453,43.91502,0.2801143,-2.601493,1.550963,1.69909,110.2932,16.98606,24.68592,101.5335,10.19168,-162.3996,129.3257,104.3457,8.26814,11.70461,6.962117,11.81975,-2.342437,0.4925526,2.553277,-2.437824,0.4783201,2.553277,-2.425576,0.4168452,2.375118,-2.378116,0.6578485,2.415073,-2.377336,0.4337679,2.559792,-2.423521,0.4049731,2.302967,-2.427678,0.5940869,2.624504,-2.316475,0.6624737,2.629449,-2.228135,0.80731,2.710042,-2.431368,0.8046154,2.442609,5,0,
201610051557429364,42.266,47.75968,-58.00472,52.20341,116.3127,2.96661,127.0557,107.8475,-160.4226,182.8313,72.01717,165.7522,-120.757,42.93752,45.48717,116.7162,-78.26979,86.09074,-20.32084,85.20386,22.87971,-55.84965,43.28553,44.38929,0.4299366,-2.408237,1.517887,1.619705,107.9345,17.16104,-13.49473,100.6986,-24.37117,-104.1335,147.6382,118.112,9.882259,12.29913,6.604925,12.87776,-2.26489,0.4914365,2.716989,-2.360476,0.4796932,2.716989,-2.357029,0.420011,2.537688,-2.308806,0.6632217,2.574702,-2.300089,0.4398145,2.724725,-2.360295,0.4101757,2.462599,-2.348366,0.5946982,2.792725,-2.229837,0.6649736,2.790615,-2.146226,0.8114512,2.869121,-2.360635,0.8060522,2.602832,5,0,
201610051557429724,45.21683,34.55303,-55.50533,51.9777,117.5839,-7.700887,67.7578,111.3326,-163.4764,209.1402,89.12386,167.9849,-119.7823,40.52197,84.37766,116.75,-74.93076,86.19217,-11.13517,84.25152,28.2603,-56.08288,48.97349,47.75529,0.8957417,-2.604519,0.8003991,1.850088,112.042,12.80637,-36.90532,101.326,6.088184,-109.7025,148.8072,123.0073,10.09798,8.926225,2.364045,13.35095,-2.191402,0.4902684,2.867817,-2.286857,0.4812124,2.867817,-2.291899,0.4230546,2.687464,-2.243696,0.668841,2.722221,-2.226911,0.4455175,2.876599,-2.300557,0.4157323,2.609769,-2.260133,0.5945535,2.939176,-2.124424,0.6681766,2.922768,-2.075803,0.7888555,3.011458,-2.287711,0.8076001,2.74574,5,0,
201610051557430035,45.79987,32.57241,-57.83089,52.30357,116.1698,-7.4359,86.12321,111.7453,-165.951,225.7418,104.0224,169.64,-118.6223,38.54082,115.6599,116.5265,-74.02971,87.87243,-0.423521,84.54541,30.37648,-55.89938,50.59402,48.57589,1.347015,-0.9015459,-0.03551614,2.254928,110.8311,12.79214,-67.66808,101.929,41.38385,-116.5562,160.5359,135.7994,11.26446,9.600073,2.37904,13.94948,-2.165982,0.4892015,2.977283,-2.260915,0.4823156,2.977283,-2.27129,0.4268268,2.793993,-2.223884,0.6725173,2.828724,-2.200658,0.4494359,2.985134,-2.284281,0.4195551,2.714871,-2.231557,0.5933911,3.050061,-2.090494,0.668498,3.028312,-2.054381,0.7910762,3.117071,-2.26744,0.8102243,2.84942,5,0,
