timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201610052004457887,-5.459397,-106.1047,4.741576,8.795145,-2.299707,135.4718,-2.374834,3.961983,-2.921738,-51.94995,-5.839354,6.73702,-0.6262419,-23.89325,-1.618082,1.652986,51.59053,-92.61188,2.529093,51.6778,60.35228,-108.807,-3.995446,55.66181,1.762575,124.2906,0.01007826,1.764349,-12.09476,-69.94199,-11.46573,16.49671,29.26515,91.34491,-3.058668,28.84097,28.0973,-116.5002,5.957498,28.42393,0.1681915,0.929589,3.759788,0.0294375,0.9310038,3.759789,0.2086926,0.4877895,3.798665,0.01498474,0.5048616,3.772492,0.205828,0.1627055,3.843737,-0.004513207,0.170174,3.787087,0.09711745,1.231153,3.798523,0.2509676,1.442306,3.790162,0.3248241,1.154131,3.831362,-0.1180987,1.149063,3.864434,0,0,
201610052004458162,-5.512211,-106.1048,4.744446,8.738064,-2.245207,136.6037,-2.376973,3.896154,-2.781728,-50.90731,-5.772652,6.598889,-0.8112775,-21.1306,-1.575348,1.793805,51.21219,-116.1333,2.285931,51.28509,67.19891,-112.9155,-1.360475,61.84576,1.762025,126.2223,0.0187438,1.7637,-11.89539,-67.33237,-11.26433,16.21068,29.37758,91.14303,-3.184773,28.94052,28.31444,-117.8085,5.768533,28.6059,0.1683277,0.929604,3.760035,0.02961965,0.9311312,3.760035,0.2086082,0.4890275,3.799342,0.01516855,0.5072882,3.772345,0.2060828,0.1627494,3.844028,-0.004269935,0.1724299,3.787795,0.09732893,1.231217,3.798738,0.2513825,1.442447,3.790083,0.3259233,1.15476,3.830954,-0.1172671,1.14699,3.864855,0,0,
201610052004458492,-5.554063,-106.1737,4.787556,8.737562,-2.193954,137.3154,-2.355167,3.835608,-2.641636,-50.35668,-5.777554,6.535843,-0.9319561,-19.60144,-1.528677,1.894146,51.16028,-64.42653,3.05043,51.25505,73.65801,-116.1479,1.314416,67.52449,1.757823,129.0121,0.03347553,1.759672,-11.77013,-63.97789,-11.04511,15.96583,29.32923,90.64687,-3.284357,28.87824,28.44505,-119.0316,5.562568,28.69927,0.1654282,0.9296094,3.760439,0.0267578,0.9312229,3.760439,0.2057299,0.4907472,3.800153,0.01243936,0.509482,3.772457,0.203334,0.1626858,3.844534,-0.006763598,0.174621,3.788453,0.09449563,1.231295,3.799052,0.2486606,1.442595,3.790125,0.3239124,1.155376,3.830712,-0.1193113,1.146127,3.865392,0,0,
201610052004458877,-5.533821,-105.8154,4.864288,8.729158,-2.124783,137.7601,-2.321794,3.767691,-2.598533,-50.09294,-5.799139,6.526037,-1.038952,-18.11536,-1.438442,1.968762,51.22395,-16.47625,3.461034,51.32418,79.98584,-119.0834,3.747254,73.0128,1.754672,132.1457,0.04558477,1.756609,-11.5729,-60.40779,-10.81871,15.666,29.2889,90.22582,-3.429574,28.82897,28.50784,-120.2627,5.401353,28.73588,0.1639369,0.9295661,3.760789,0.02528011,0.9312816,3.760789,0.2044769,0.4925865,3.800538,0.01117255,0.5122971,3.772468,0.2023076,0.162854,3.844919,-0.007460178,0.1776053,3.788904,0.09308581,1.231319,3.799251,0.2472496,1.442779,3.789833,0.3233513,1.155785,3.830309,-0.1200865,1.144544,3.865736,0,0,
201610052004459136,-5.566252,-105.5609,4.894918,8.647308,-2.110023,139.3518,-2.336788,3.725302,-2.56646,-49.78666,-5.802557,6.49492,-1.126652,-15.0848,-1.323279,1.976816,51.31584,-48.04198,3.440668,51.40734,83.28772,-121.7743,4.655149,76.38891,1.755679,133.5009,0.05455137,1.757637,-11.41206,-58.57044,-10.66005,15.4393,29.09621,89.99371,-3.4125,28.62679,28.56391,-121.2577,5.284501,28.77504,0.1637072,0.929496,3.760993,0.02501097,0.9313542,3.760993,0.2042086,0.4946426,3.800726,0.01084214,0.5146241,3.77248,0.2021024,0.1630486,3.845295,-0.007300216,0.1805005,3.78924,0.09286771,1.231365,3.799484,0.2470714,1.4429,3.790031,0.3234533,1.154898,3.830915,-0.1199033,1.143111,3.865818,0,0,
201610052004459451,-5.539706,-105.3232,4.9618,8.592057,-2.063473,139.5628,-2.346577,3.684583,-2.606812,-50.14746,-5.882091,6.56894,-1.243307,-12.23969,-1.19126,2.022102,51.03155,-2.954502,4.120103,51.15154,87.21782,-124.2155,5.906266,80.07498,1.75721,136.1398,0.06410543,1.759233,-11.26396,-55.77312,-10.488,15.21253,28.96177,89.86474,-3.43989,28.48427,28.62334,-122.2812,5.165503,28.81588,0.1630345,0.9293209,3.761143,0.02429562,0.9313059,3.761143,0.2036812,0.496791,3.800594,0.01003278,0.5170929,3.77233,0.2013539,0.1630588,3.845605,-0.007549588,0.1830693,3.789574,0.09224649,1.231354,3.799577,0.2464643,1.442975,3.78986,0.3231492,1.154332,3.831229,-0.1202204,1.14154,3.86599,0,0,
201610052004459821,-5.568056,-105.6106,4.900403,8.503264,-2.022789,140.233,-2.369834,3.657209,-2.568789,-49.10552,-5.778107,6.444956,-1.364699,-9.243558,-1.054774,2.070808,51.25272,38.77503,4.043202,51.36182,90.62345,-126.4106,6.839572,83.34961,1.758953,137.8325,0.07421777,1.761091,-11.15237,-53.42095,-10.32998,15.02174,28.77026,89.78432,-3.504919,28.29315,28.73357,-123.3113,5.033803,28.90384,0.1640712,0.9291752,3.761294,0.02524752,0.9312775,3.761294,0.2043696,0.4934678,3.801408,0.01085349,0.5194174,3.772213,0.2022644,0.1629931,3.845958,-0.006176411,0.1854393,3.789988,0.09327395,1.231358,3.799681,0.2474724,1.443052,3.789702,0.3244474,1.153695,3.831666,-0.1188771,1.140132,3.86632,0,0,
201610052004460206,-5.57971,-104.6622,4.923427,8.445288,-2.013875,142.2955,-2.386927,3.646903,-2.557178,-49.53746,-5.884318,6.524551,-1.418715,-7.433498,-0.9556386,2.082882,51.40407,1.589569,3.913273,51.50416,93.53644,-127.8029,7.590622,86.24052,1.759858,138.3813,0.08416964,1.762122,-11.06687,-51.5297,-10.17509,14.85245,28.55735,89.81827,-3.550514,28.08012,28.85484,-124.3612,4.880921,28.9992,0.1652962,0.9290618,3.761525,0.0263868,0.9312373,3.761525,0.2058835,0.4919181,3.801996,0.01199045,0.5218021,3.772422,0.203284,0.1629356,3.846391,-0.00463072,0.1877647,3.790509,0.0944342,1.231357,3.799864,0.2486264,1.443108,3.78974,0.325824,1.152765,3.832724,-0.1174277,1.138501,3.866914,0,0,
201610052004460546,-5.586479,-103.8712,4.951397,8.360837,-2.064579,144.1509,-2.432788,3.681145,-2.660423,-50.44947,-6.021173,6.675241,-1.483915,-5.061007,-0.8642061,2.089284,51.81177,-32.33307,3.645226,51.89914,94.94346,-129.2014,7.584556,87.98516,1.771541,137.8112,0.09054598,1.773829,-10.98139,-51.43296,-10.05607,14.70937,28.33389,89.88858,-3.548694,27.85705,28.88469,-125.0531,4.732097,29.00692,0.1688206,0.928916,3.761328,0.02979567,0.9311336,3.761328,0.2095669,0.4933943,3.801385,0.0152651,0.5239061,3.772311,0.2063115,0.1626805,3.84648,-0.00111505,0.1896396,3.790843,0.09784784,1.231361,3.799865,0.2519401,1.443157,3.789718,0.3292292,1.151588,3.833742,-0.113856,1.136457,3.867039,0,0,
201610052004460822,-5.672037,-103.7721,4.892686,8.281973,-2.114906,146.3343,-2.476496,3.704914,-2.643375,-49.94656,-5.987555,6.621935,-1.537458,-2.730632,-0.7923245,2.084251,52.03421,-61.53035,2.95233,52.10221,95.25596,-130.4165,7.16972,88.82714,1.784526,136.5351,0.0926284,1.78672,-10.91776,-51.94828,-9.993159,14.62006,28.13608,90.01543,-3.467901,27.65454,28.90668,-125.4903,4.625768,29.01347,0.1720161,0.9288006,3.761122,0.03288446,0.9310427,3.761121,0.2125378,0.4917409,3.801668,0.01824914,0.5256558,3.772196,0.2092054,0.1625191,3.846744,0.002028322,0.1910975,3.79109,0.1009253,1.231342,3.79984,0.2549506,1.443143,3.789815,0.3320762,1.150308,3.834847,-0.1107226,1.135002,3.867036,0,0,
201610052004461177,-5.634707,-102.5659,4.922654,8.177517,-2.133303,148.5938,-2.500318,3.706499,-2.765013,-50.79184,-6.106374,6.767398,-1.556012,-0.8932317,-0.6973937,2.052623,52.28839,-87.49821,2.520088,52.34119,96.05499,-131.228,6.944587,90.00494,1.797309,136.3055,0.09222461,1.799323,-10.77053,-51.36926,-9.934652,14.47343,27.86437,89.8624,-3.398001,27.37876,28.58179,-125.5926,4.561487,28.68654,0.178253,0.9287034,3.760738,0.03906076,0.9309882,3.760737,0.2190097,0.4918139,3.80094,0.02437299,0.5274255,3.771928,0.2151239,0.1623185,3.846568,0.008518295,0.1929628,3.790982,0.1071606,1.231299,3.799459,0.2609987,1.443151,3.789665,0.3380974,1.148845,3.835301,-0.1043609,1.13543,3.866225,0,0,
201610052004461451,-5.669193,-102.0565,4.840943,8.05511,-2.164989,150.8698,-2.556344,3.727439,-2.79193,-50.0807,-6.013912,6.68252,-1.559618,1.318947,-0.5940951,1.986876,51.17236,-37.62487,2.972998,51.24537,95.5555,-132.0652,6.198225,90.09767,1.813197,134.8131,0.08678956,1.814944,-10.66132,-51.91581,-9.931185,14.3923,27.5503,89.67247,-3.2684,27.0612,28.31144,-125.5405,4.55046,28.4224,0.1839779,0.928644,3.760318,0.04472586,0.9309607,3.760318,0.224336,0.4897347,3.800817,0.02974869,0.5276662,3.77168,0.2205746,0.1623018,3.846443,0.01422757,0.1942744,3.790742,0.1128446,1.231244,3.799084,0.2666327,1.443175,3.789647,0.3434684,1.147372,3.835759,-0.09868182,1.136055,3.865435,0,0,
201610052004461851,-5.667863,-100.9704,4.792272,7.938349,-2.157664,152.7967,-2.615017,3.739649,-2.817778,-49.39469,-5.922817,6.600848,-1.593467,3.99496,-0.4480323,1.948884,50.79884,-66.91739,2.691557,50.85878,91.96113,-71.4104,22.86275,91.20383,1.826284,133.5923,0.0838137,1.827808,-10.51329,-51.9394,-9.914817,14.27428,27.25957,89.53012,-3.16133,26.76388,28.01058,-125.5605,4.520125,28.12435,0.1876589,0.9285812,3.760138,0.04834393,0.9309332,3.760138,0.2276567,0.4901379,3.800586,0.03307327,0.528277,3.771477,0.2242061,0.1623953,3.846407,0.01811057,0.1958615,3.790602,0.1164538,1.231184,3.798885,0.2701524,1.443226,3.789779,0.346817,1.145957,3.836627,-0.09503141,1.136668,3.864622,0,0,
201610052004462162,-5.717785,-100.5811,4.714402,7.841193,-2.16337,154.7639,-2.659335,3.736293,-2.774636,-48.48953,-5.814824,6.473652,-1.60954,6.20979,-0.3626271,1.903111,50.43884,-18.55692,2.957864,50.50449,87.31561,-20.17115,36.26154,90.91427,1.841227,132.1877,0.07521308,1.842474,-10.43137,-52.42374,-9.948646,14.23806,27.00554,89.50488,-2.991336,26.50217,27.84351,-125.5327,4.57027,27.97166,0.1906686,0.9285399,3.759877,0.05133127,0.9309112,3.759877,0.2302314,0.4884827,3.80079,0.03581569,0.5283879,3.771269,0.2269797,0.1625046,3.846381,0.02110227,0.1966544,3.790406,0.1194517,1.231097,3.7986,0.2731357,1.44321,3.789919,0.3493314,1.144854,3.837569,-0.09233481,1.136669,3.864076,0,0,
201610052004462454,-5.693674,-99.38197,4.679609,7.717684,-2.118618,156.2274,-2.702202,3.705031,-2.836929,-48.55097,-5.81067,6.486911,-1.698255,9.075931,-0.2886138,1.935792,50.65982,-48.20118,2.623756,50.71279,87.43155,-33.74617,32.14095,90.68031,1.856638,130.8567,0.06621717,1.857624,-10.33599,-52.75501,-10.03635,14.22897,26.76273,89.50181,-2.850389,26.25348,27.578,-125.4667,4.733263,27.74442,0.1936422,0.9285195,3.759655,0.05428522,0.9309134,3.759655,0.2329353,0.4888093,3.800356,0.0385435,0.5290951,3.770792,0.2294848,0.1624426,3.84629,0.02397693,0.1975298,3.790185,0.1224236,1.231053,3.798298,0.2760819,1.443199,3.790036,0.351856,1.143851,3.838467,-0.08978275,1.137569,3.863163,0,0,
201610052004462820,-5.744418,-99.06596,4.564924,7.61211,-2.099312,158.0385,-2.742142,3.690055,-2.81247,-46.79839,-5.588593,6.268865,-1.774493,11.65168,-0.2105422,1.958053,51.09881,-75.80244,1.96697,51.13579,87.42586,-46.14071,28.29616,90.41321,1.863311,129.2928,0.05671516,1.864048,-10.38486,-53.16239,-10.17151,14.35115,26.60641,89.61417,-2.639671,26.08173,27.49749,-125.6774,4.948819,27.70565,0.1964315,0.92848,3.759692,0.05706999,0.9309316,3.759692,0.2348783,0.488378,3.800848,0.04113601,0.5297264,3.77075,0.2320892,0.1622505,3.846941,0.02675758,0.198125,3.790473,0.1252077,1.231035,3.798277,0.2787548,1.443202,3.790364,0.3539966,1.142845,3.83984,-0.08750023,1.139674,3.863012,0,0,
201610052004463160,-5.767797,-98.5364,4.500781,7.516583,-2.105915,159.763,-2.778936,3.689198,-2.865515,-45.93508,-5.470139,6.179931,-1.835397,13.79757,-0.1526967,1.972134,51.35553,-100.5315,1.786155,51.38267,79.03093,-63.78348,29.47162,82.53315,1.869985,127.6992,0.04831924,1.870499,-10.33618,-54.20249,-10.31375,14.413,26.51519,89.83767,-2.442118,25.97725,27.634,-126.0588,5.236832,27.89637,0.2003906,0.9284413,3.759604,0.06103563,0.9309166,3.759604,0.2383389,0.4891203,3.800767,0.04494213,0.5301102,3.770694,0.235889,0.1620975,3.847426,0.03065729,0.1982241,3.790752,0.1291693,1.23101,3.798195,0.2826487,1.443159,3.79056,0.3573779,1.141721,3.840963,-0.08430464,1.140024,3.862496,0,0,
201610052004463493,-5.780279,-97.61007,4.460728,7.432486,-2.092841,161.1844,-2.823414,3.682093,-2.929358,-45.5789,-5.418071,6.155221,-1.901749,16.1181,-0.09607854,1.993388,51.74207,-121.9726,1.778311,51.76394,79.3791,-74.68906,25.12483,82.59109,1.876483,125.7916,0.04244457,1.876814,-10.28175,-55.4557,-10.47067,14.48231,26.49151,90.30219,-2.317115,25.94871,27.72836,-126.2897,5.536991,28.04913,0.2031993,0.9284216,3.759569,0.06386816,0.9308652,3.759569,0.2407698,0.4912051,3.800515,0.04757785,0.530295,3.77054,0.2384079,0.1619897,3.847923,0.03336334,0.1980926,3.790845,0.1319564,1.230992,3.798167,0.285372,1.443142,3.790792,0.359625,1.140709,3.842124,-0.08240604,1.139876,3.86192,0,0,
201610052004463806,-5.75635,-96.16955,4.466643,7.359303,-2.016854,161.7288,-2.861603,3.634886,-3.034649,-45.57878,-5.402929,6.185872,-2.062426,19.54625,-0.04091421,2.11268,51.98653,-66.71274,2.485034,52.02784,74.03902,-88.59431,25.09575,77.24141,1.887983,124.2592,0.03884355,1.88819,-10.23522,-56.15974,-10.6311,14.5605,26.57816,91.00996,-2.254952,26.03747,27.88141,-126.5048,5.861605,28.26496,0.2035488,0.9283676,3.759519,0.06426825,0.930757,3.759519,0.2409509,0.4944569,3.799947,0.04775582,0.5301543,3.770002,0.2386791,0.161926,3.848394,0.0336202,0.1976943,3.790838,0.1323249,1.230896,3.798043,0.2857794,1.443034,3.791009,0.3595696,1.139874,3.843128,-0.08302964,1.138998,3.861284,0,0,
201610052004464130,-5.722371,-94.27389,4.473212,7.276806,-1.827045,160.0436,-2.981932,3.605824,-3.129413,-45.53794,-5.38184,6.206176,-2.429183,27.47232,0.2107341,2.443615,52.09089,-17.54885,3.154251,52.15213,69.21825,-102.5798,25.07365,72.4701,1.895162,122.3233,0.0352349,1.895239,-10.18315,-56.88416,-10.8089,14.64673,26.57053,91.70818,-2.251256,26.04104,27.96339,-126.5983,6.173574,28.40844,0.2047197,0.9282436,3.75953,0.06551772,0.9305872,3.75953,0.2419871,0.4974186,3.79945,0.0481828,0.5298172,3.76873,0.2398681,0.1618558,3.848802,0.03484848,0.1974411,3.790681,0.1335202,1.230779,3.797952,0.2869893,1.442937,3.791218,0.360321,1.139037,3.844139,-0.0827959,1.138933,3.860423,0,0,
201610052004464585,-5.666199,-90.81915,4.491808,7.175346,-1.394176,155.5697,-3.266933,3.674112,-3.231765,-45.54893,-5.373697,6.240433,-3.266453,43.11598,0.8380289,3.326898,52.45442,-47.94484,3.009908,52.50636,64.50613,-39.8188,24.91389,67.86549,1.916682,119.0184,0.02376289,1.916583,-10.05214,-57.71653,-11.04455,14.72179,26.48512,92.35826,-2.211267,25.96455,28.06016,-125.9513,6.333961,28.52633,0.2050564,0.9280421,3.759624,0.0659565,0.9303779,3.759625,0.2422893,0.5004258,3.799033,0.04658589,0.5294414,3.765889,0.2403299,0.1617758,3.849344,0.0353509,0.1972645,3.790479,0.1338722,1.230574,3.797826,0.2873076,1.442834,3.791409,0.3600789,1.137966,3.84534,-0.08376392,1.138197,3.859377,0,0,
